CODUSU;NRO_HOGAR;REALIZADA;ANO4STRE;TRIMESTRE;REGIONDO;MAS_500DO;AGLOMERADO;PONDERA;IV1ESP;IV1_ESP;IV2ESP;IV3ESP;IV3_ESP;IV4ESP;IV5ESP;IV6ESP;IV7ESP;IV7_ESP;IV81;IV91;IV101;IV111;IV12_1;IV12_2;IV12_3;II11P;II21P;II31P;II3_1P;II4_1P;II4_2P;II4_3P;II51P;II5_1P;II61P0;II6_1P0;II7ESP0;II7_ESP0;II8ESP0;II8_ESP0;II9A00;V1A00;V2A00;V21A00;V22A00;V3A00;V4A00;V5A00;V6A00;V7A00;V8A00;V9A00;V10A00;V11A00;V12A00;V13A00;V14A00;V15A00;V16A00;V17A00;V18A00;V19_A00;V19_B00;IX_TOT00;IX_MEN100;IX_MAYEQ10;ITFFRDO;DECIFRDO;IDECIFRDO;RDECIFRDO;GDECIFRDO;PDECIFRDO;ADECIFRDO;IPCFRDO;DECCFRDO;IDECCFRDO;RDECCFRDO;GDECCFRDO;PDECCFRDO;ADECCFRDO;VII1_1DO;VII1_2DO;VII2_1Q10;VII2_2Q10;VII2_3Q10;VII2_4Q10;IDIMPHQ10
380134;1;1;2014;4;40;S;29;373;1;;3;1;;4;2;1;1;;1;1;1;1;2;2;2;3;2;1;1;1;2;2;2;0;2;0;2;;2;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;2;2;2;2;3;0;3;9500;06;06;06;06;;06;3166.6666666667;05;06;07;05;;06;2;0;98;0;0;0;10000
380136;2;1;2014;4;43;N;38;115;1;;2;1;;2;1;1;1;;1;1;1;1;2;2;2;2;1;2;0;1;1;1;2;0;2;0;1;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;0;2;17000;09;09;09;;09;09;8500.0;09;10;10;;10;10;2;0;1;0;0;0;10000
380138;1;1;2014;4;43;N;38;83;1;;2;1;;4;1;1;1;;1;1;1;1;2;2;2;2;1;2;0;1;1;1;2;0;2;0;1;;1;;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;30000;10;10;10;;10;10;15000.0;10;10;10;;10;10;2;0;1;0;0;0;00000
380139;1;1;2014;4;44;N;93;55;1;;1;1;;5;1;1;1;;1;1;1;2;2;2;2;1;1;2;0;1;2;2;2;0;2;0;1;;1;;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;4;2;2;4000;02;02;01;;02;02;1000.0;01;01;01;;02;01;1;0;98;0;0;0;00000
380141;1;1;2014;4;1;S;32;982;2;;2;1;;9;1;1;1;;1;1;1;1;2;2;2;2;1;2;0;1;2;2;2;0;2;0;3;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;1;0;1;11000;06;;06;06;;05;11000.0;10;;10;10;;09;1;0;98;0;0;0;00000
380142;2;1;2014;4;41;N;7;232;2;;2;1;;9;1;1;1;;1;1;1;2;2;2;2;2;1;2;0;1;2;2;2;0;2;0;3;;2;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;1;0;1;12000;07;07;09;;07;08;12000.0;10;10;10;;10;10;1;0;98;0;0;0;00000
380143;1;1;2014;4;42;N;27;327;1;;3;1;;7;2;1;1;;1;1;1;1;2;2;2;3;3;2;0;1;2;2;2;0;2;0;1;;1;;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;2;2;2;2;3;0;3;5600;03;03;03;;03;03;1866.6666666667;03;03;03;;03;04;2;0;4;0;0;0;00000
380145;1;1;2014;4;41;N;15;119;1;;4;1;;4;1;1;1;;1;1;1;1;2;2;2;4;3;2;0;1;1;2;2;0;2;0;1;;2;;1;2;1;2;2;2;2;2;2;2;1;2;2;2;2;1;2;1;2;2;2;2;2;1;0;1;9000;05;06;07;;06;07;9000.0;10;10;10;;10;10;1;0;97;0;0;0;00000
380146;1;1;2014;4;1;S;33;783;2;;1;1;;3;1;1;1;;1;1;1;1;2;2;2;1;1;2;0;1;1;2;2;0;2;0;1;;1;;1;2;1;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;3250;02;;01;02;;02;3250.0;05;;05;05;;06;1;0;98;0;0;0;00000
380148;1;1;2014;4;40;N;25;79;1;;4;1;;1;1;1;1;;1;1;1;1;2;2;2;4;3;2;0;1;1;2;2;0;2;0;1;;2;;1;1;2;2;2;2;2;1;2;2;2;2;2;2;1;2;2;2;1;2;2;2;2;5;3;2;11150;07;07;07;;07;07;2230.0;03;04;05;;04;05;6;4;98;0;0;0;10010
380149;1;1;2014;4;40;N;18;242;1;;3;1;;3;1;1;1;;1;1;1;1;2;2;2;2;2;2;0;1;2;2;2;0;2;0;1;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;0;2;11000;06;07;07;;07;09;5500.0;08;08;09;;08;10;1;2;98;0;0;0;10000
380150;1;1;2014;4;43;S;34;377;2;;1;1;;9;1;1;1;;1;1;1;1;2;2;2;1;1;2;0;1;2;2;2;0;2;0;3;;1;;1;2;1;2;2;2;2;2;2;2;1;2;2;2;2;1;1;2;2;2;2;2;2;1;0;1;6500;04;04;04;04;;05;6500.0;09;09;09;09;;09;1;0;98;0;0;0;00000
380152;1;1;2014;4;44;N;17;319;2;;4;1;;2;1;1;1;;1;1;1;1;2;2;2;4;2;2;0;1;1;2;2;0;2;0;5;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;2;2;2;2;3;1;2;9000;05;06;04;;06;04;3000.0;05;05;03;;05;04;1;0;98;0;0;0;10000
380153;1;1;2014;4;1;S;33;1296;1;;3;2;;4;2;1;1;;1;1;2;3;1;2;2;3;2;2;0;1;2;2;2;0;2;0;1;;2;;1;1;1;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;8;1;7;3700;02;;02;02;;02;462.5;01;;01;01;;01;1;2;9;0;0;0;00000
380155;1;1;2014;4;40;N;22;129;1;;3;1;;2;1;1;1;;1;1;1;1;2;2;2;3;2;2;0;1;2;2;2;0;2;0;1;;2;;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;1;2;1;1;2;2;2;2;3;0;3;2800;01;01;01;;01;01;933.33333333333;01;01;01;;01;01;2;0;98;0;0;0;00000
380156;2;1;2014;4;1;S;33;1755;1;;1;2;;4;1;2;2;;1;1;2;2;1;2;2;2;1;2;0;1;2;2;2;0;2;0;3;;2;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;1;1;2;2;2;3;1;2;7000;04;;04;04;;04;2333.3333333333;04;;03;04;;04;4;0;98;0;0;0;00000
380157;1;1;2014;4;43;S;13;366;1;;1;4;cemento;2;2;1;1;;1;1;2;2;2;2;2;1;1;2;0;1;2;2;2;0;2;0;6;;2;;1;1;2;2;2;2;2;1;2;2;2;2;2;2;2;1;1;2;2;1;2;2;2;4;1;3;1220;01;01;01;01;;01;305.0;01;01;01;01;;01;1;0;3;0;0;0;00000
380158;1;1;2014;4;1;S;33;1064;1;;3;1;;3;1;1;2;;1;1;1;2;2;2;2;3;1;2;0;1;1;2;2;0;2;0;3;;1;;1;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;3;1;2;15500;08;;08;08;;08;5166.6666666667;08;;07;08;;08;1;0;98;0;0;0;00000
380160;1;1;2014;4;1;S;33;889;1;;2;1;;2;1;1;2;;1;1;1;1;2;2;2;2;1;2;0;1;1;1;2;0;2;0;1;;1;;1;1;1;2;2;2;2;2;2;2;1;2;2;2;2;1;2;2;2;2;2;2;2;1;0;1;6900;04;;04;04;;04;6900.0;09;;09;09;;09;97;0;96;0;0;0;10000
380162;2;1;2014;4;40;N;19;160;1;;4;2;;4;1;1;1;;1;1;1;2;1;1;2;4;2;2;0;1;1;2;2;0;2;0;3;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;2;2;2;2;3;0;3;10000;06;06;07;;06;07;3333.3333333333;06;06;07;;06;07;2;0;98;0;0;0;00000
380163;1;1;2014;4;1;S;33;207;1;;3;1;;4;1;1;1;;1;1;1;2;2;1;2;3;2;2;0;1;1;2;2;0;2;0;6;;2;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;2;2;2;2;4;0;4;8800;05;;05;05;;05;2200.0;03;;03;03;;04;1;0;2;0;0;0;00000
380164;1;1;2014;4;44;N;91;90;1;;6;1;;3;1;1;1;;1;1;1;1;2;2;2;6;1;2;0;1;1;1;2;0;2;0;1;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;0;2;42200;10;10;10;;10;10;21100.0;10;10;10;;10;10;96;0;2;0;0;0;10100
380165;1;1;2014;4;43;S;4;272;1;;3;1;;2;1;1;1;;1;1;1;1;2;2;2;3;2;2;0;1;2;2;2;0;2;0;3;;2;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;4;0;4;24000;10;10;10;10;;10;6000.0;08;08;08;08;;08;2;3;98;0;0;0;10000
380166;1;1;2014;4;44;N;91;98;2;;4;1;;4;1;1;1;;1;1;1;1;2;2;2;4;3;2;0;1;2;2;2;0;2;0;1;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;1;0;1;8000;05;05;03;;05;04;8000.0;09;10;08;;10;08;1;0;98;0;0;0;10000
380169;2;1;2014;4;41;N;7;198;1;;4;1;;4;1;1;1;;1;1;1;2;2;2;2;4;2;2;0;1;2;2;2;0;2;0;1;;2;;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;3200;01;02;02;;02;02;1600.0;02;02;04;;03;03;1;0;2;0;0;0;00000
380170;1;1;2014;4;40;N;18;168;1;;2;1;;2;1;1;1;;1;1;1;1;1;2;2;2;2;2;0;1;1;2;2;0;2;0;1;;2;;1;2;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;0;2;5600;03;03;03;;03;05;2800.0;04;05;06;;05;07;2;0;98;0;0;0;00000
380172;1;1;2014;4;43;N;6;158;1;;3;1;;4;1;1;1;;1;1;1;3;2;2;2;3;1;2;0;1;1;1;2;0;2;0;1;;2;;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;0;2;17000;09;09;09;;09;09;8500.0;09;10;10;;10;10;1;2;98;0;0;0;00000
380176;1;1;2014;4;1;S;32;1422;2;;3;1;;1;1;1;1;;1;1;1;1;2;1;2;3;2;2;0;1;1;2;2;0;2;0;1;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;6500;04;;03;04;;03;3250.0;05;;05;05;;03;1;0;98;0;0;0;00000
380178;1;1;2014;4;1;S;33;1223;2;;3;1;;1;1;1;2;;1;1;1;2;1;1;2;3;2;2;0;1;2;2;2;0;2;0;1;;2;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;2;2;1;2;2;2;1;0;1;1000;01;;01;01;;01;1000.0;01;;01;01;;01;2;0;98;0;0;0;00000
380179;1;1;2014;4;1;S;33;242;1;;3;1;;2;1;1;2;;1;1;1;3;2;1;2;3;2;1;1;1;1;1;2;0;2;0;1;;2;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;4;0;4;28000;10;;10;10;;10;7000.0;09;;09;09;;09;2;1;96;0;0;0;00100
380180;2;1;2014;4;43;S;34;442;1;;2;1;;2;1;1;1;;1;1;1;1;2;2;2;2;2;2;0;1;2;2;2;0;2;0;3;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;4;0;4;17500;09;09;09;09;;09;4375.0;07;07;07;07;;07;4;0;1;2;0;0;10000
380183;1;1;2014;4;44;N;9;120;1;;4;1;;1;1;1;1;;1;1;1;1;2;2;2;4;3;2;0;1;1;2;2;0;2;0;1;;1;;1;1;2;2;2;2;2;2;2;1;2;2;2;2;1;2;2;2;2;2;2;2;2;4;0;4;3620;02;02;01;;02;01;905.0;01;01;01;;01;01;2;3;1;0;0;0;00000
380184;1;1;2014;4;1;S;33;1349;1;;4;1;;1;1;1;1;;1;1;1;1;2;2;2;4;4;2;0;1;1;2;2;0;2;0;1;;1;;1;1;1;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;7;2;5;5900;03;;03;03;;03;842.85714285714;01;;01;01;;01;2;6;1;0;0;0;00000
380185;1;1;2014;4;43;S;5;292;1;;3;1;;4;1;1;1;;1;1;1;2;2;2;2;3;2;2;0;1;2;2;2;0;2;0;1;;2;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;4;0;4;10800;06;07;07;06;;07;2700.0;04;05;04;04;;04;2;0;3;0;0;0;00000
380187;1;1;2014;4;40;S;23;204;1;;3;1;;2;1;1;1;;1;2;1;1;1;2;2;3;2;2;0;1;1;1;2;0;2;0;1;;2;;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;0;2;6500;04;04;04;04;;04;3250.0;05;06;07;05;;07;1;2;97;0;0;0;00000
380189;1;1;2014;4;40;N;25;110;1;;4;1;;2;1;1;1;;1;1;1;1;1;2;2;4;3;2;0;1;1;2;2;0;2;0;1;;2;;1;2;1;2;2;2;2;2;2;1;2;2;2;2;1;2;1;2;1;2;2;2;2;5;0;5;6200;03;04;04;;04;04;1240.0;02;02;02;;02;02;2;0;5;0;0;0;00000
380190;1;1;2014;4;44;N;93;87;1;;4;1;;1;1;1;1;;1;1;1;1;2;2;2;4;3;2;0;1;1;2;2;0;2;0;3;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;4;0;4;11500;07;07;05;;07;07;2875.0;05;05;03;;05;04;2;0;98;0;0;0;00000
380191;1;1;2014;4;40;S;29;346;1;;3;2;;4;1;1;1;;1;1;2;3;2;2;2;3;2;2;0;1;1;2;2;0;2;0;1;;2;;1;1;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;1;2;2;2;2;0;2;3500;02;02;02;02;;02;1750.0;03;03;04;02;;03;1;0;98;0;0;0;00000
380192;1;1;2014;4;43;N;3;224;1;;3;1;;1;1;1;1;;1;1;1;1;2;2;2;3;1;2;0;1;2;2;2;0;2;0;1;;1;;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;2700;01;01;01;;01;01;2700.0;04;05;04;;05;03;1;0;98;0;0;0;00000
380193;1;1;2014;4;1;S;33;1726;1;;2;1;;1;1;1;2;;1;1;2;2;2;2;2;2;1;2;0;1;2;2;2;0;2;0;6;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;6000;03;;03;03;;03;3000.0;05;;05;05;;05;2;0;98;0;0;0;00000
380194;1;1;2014;4;1;S;32;1446;2;;2;1;;9;1;1;1;;1;1;1;1;2;2;2;2;1;2;0;1;1;2;2;0;2;0;3;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;1;0;1;7500;04;;04;04;;03;7500.0;09;;09;09;;07;1;0;98;0;0;0;00000
380195;1;1;2014;4;41;N;15;162;1;;3;2;;4;1;1;1;;1;1;1;1;2;2;2;3;2;2;0;1;2;2;2;0;2;0;2;;2;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;5600;03;03;04;;03;04;5600.0;08;08;09;;08;10;8;0;98;0;0;0;00000
380197;1;1;2014;4;1;S;32;828;1;;4;1;;2;1;1;1;;1;1;1;1;2;2;2;4;3;2;0;1;1;2;2;0;2;0;1;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;4;0;4;31000;10;;10;10;;10;7750.0;09;;09;09;;07;1;2;3;4;0;0;00000
380198;1;1;2014;4;41;N;15;181;1;;3;1;;4;1;1;1;;1;1;1;1;2;2;2;3;2;2;0;1;1;1;2;0;2;0;1;;2;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;1;2;14000;08;08;09;;08;09;4666.6666666667;07;07;09;;08;09;2;0;98;0;0;0;00000
380199;1;1;2014;4;44;N;91;76;1;;2;1;;4;2;1;1;;1;1;1;1;2;2;2;2;1;2;0;1;2;2;2;0;2;0;6;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;4;2;2;10700;06;07;04;;07;05;2675.0;04;05;03;;05;03;2;0;98;0;0;0;00000
380200;1;1;2014;4;43;S;13;400;1;;4;2;;2;2;2;1;;1;1;2;2;1;2;2;4;3;2;0;1;2;2;2;0;2;0;1;;2;;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;1;2;2;2;8;1;7;5000;02;03;03;02;;03;625.0;01;01;01;01;;01;5;0;3;0;0;0;00000
380201;1;1;2014;4;41;N;7;350;1;;4;2;;4;2;1;1;;1;1;2;3;2;2;2;4;3;2;0;1;2;2;2;0;2;0;2;;2;;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;9;2;7;10200;06;06;08;;07;08;1133.3333333333;01;02;02;;02;02;2;0;5;0;0;0;10000
380202;1;1;2014;4;40;S;29;307;2;;3;1;;4;1;1;1;;1;1;1;2;2;2;2;3;2;2;0;1;1;1;2;0;2;0;2;;2;;1;1;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;1;2;2;2;2;2;9;3;6;22000;10;10;10;09;;10;2444.4444444444;04;04;05;04;;05;2;0;6;3;0;0;00000
380203;1;1;2014;4;40;S;29;386;1;;3;1;;4;2;1;1;;1;1;1;3;2;2;2;3;3;2;0;1;2;2;2;0;2;0;1;;2;;1;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;5;2;3;5000;03;03;03;02;;03;1000.0;01;01;02;01;;01;2;0;1;0;0;0;00000
380204;2;1;2014;4;43;N;3;208;2;;2;1;;9;1;1;1;;1;1;1;1;2;2;2;2;1;2;0;1;1;2;2;0;2;0;3;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;1;0;1;8000;05;05;05;;05;05;8000.0;09;09;09;;09;09;1;0;98;0;0;0;00000
380207;1;1;2014;4;43;N;14;103;1;;3;2;;4;1;1;1;;1;1;1;1;2;2;2;3;2;2;0;1;2;2;2;0;2;0;7;;2;;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;1;0;1;2100;01;01;01;;01;01;2100.0;03;04;03;;04;04;1;0;98;0;0;0;00000
380208;1;1;2014;4;43;N;6;127;1;;2;1;;4;1;1;1;;1;1;1;1;2;2;2;2;2;2;0;1;2;2;2;0;2;0;1;;2;;1;1;2;2;2;2;2;2;2;1;2;2;2;2;1;2;2;2;2;2;2;2;2;5;1;4;12500;07;07;07;;08;07;2500.0;04;04;04;;04;03;1;2;98;0;0;0;00000
380209;1;1;2014;4;43;S;2;488;1;;1;1;;4;1;1;1;;1;1;1;1;1;1;2;1;1;2;0;1;2;2;2;0;2;0;6;;2;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;4;1;3;5500;03;03;03;03;;03;1375.0;02;02;02;02;;02;2;0;98;0;0;0;00000
380214;1;1;2014;4;40;N;25;101;1;;4;1;;2;1;1;1;;1;1;1;1;2;2;2;4;3;2;0;1;1;1;2;0;2;0;1;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;4;0;4;17300;09;09;09;;09;09;4325.0;07;07;08;;07;08;2;4;3;0;0;0;10000
380215;1;1;2014;4;41;N;7;235;1;;3;1;;4;1;1;1;;1;1;1;1;2;2;2;3;1;2;0;1;1;2;2;0;2;0;1;;2;;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;1;0;1;3500;02;02;02;;02;02;3500.0;06;06;08;;06;07;1;0;98;0;0;0;00000
380216;1;1;2014;4;43;S;13;645;2;;3;1;;9;1;1;1;;1;1;1;2;1;2;2;3;1;2;0;1;2;2;2;0;2;0;1;;1;;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;2;2;2;2;1;0;1;12000;07;07;07;07;;07;12000.0;10;10;10;10;;10;1;0;98;0;0;0;00000
380217;1;1;2014;4;43;S;13;607;1;;4;2;;2;1;1;1;;1;1;1;2;2;2;2;4;3;2;0;1;1;2;2;0;2;0;1;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;1;1;2;2;2;2;5;0;5;37000;10;10;10;10;;10;7400.0;09;09;09;09;;09;1;0;98;0;0;0;00000
380218;1;1;2014;4;44;N;17;263;1;;3;1;;2;1;1;1;;1;1;1;1;2;2;2;3;2;2;0;1;2;2;2;0;2;0;1;;1;;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;2;2;2;2;3;0;3;4000;02;02;01;;02;02;1333.3333333333;02;02;01;;02;01;2;0;98;0;0;0;00000
380219;1;1;2014;4;43;S;2;857;1;;1;3;;2;2;1;1;;1;1;2;2;1;1;2;1;1;2;0;1;1;2;2;0;2;0;7;;2;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;5;3;2;3000;01;01;01;01;;02;600.0;01;01;01;01;;01;1;0;98;0;0;0;00000
380221;1;1;2014;4;43;N;3;198;2;;2;2;;1;1;1;1;;1;1;1;1;2;2;2;2;1;2;0;1;2;1;2;0;2;0;1;;1;;1;2;2;2;2;2;2;2;2;2;1;2;2;2;1;1;2;2;2;2;2;2;2;1;0;1;4400;02;02;02;;02;02;4400.0;07;07;07;;07;06;1;0;98;0;0;0;00000
380222;1;1;2014;4;40;S;29;295;1;;1;1;;2;1;1;1;;1;1;1;3;2;2;2;1;1;2;0;1;1;2;2;0;2;0;6;;2;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;0;2;3600;02;02;02;02;;02;1800.0;03;03;04;03;;03;2;0;98;0;0;0;00000
380223;1;1;2014;4;43;N;30;89;1;;2;1;;1;1;1;1;;1;1;1;1;1;2;2;2;2;2;0;1;2;2;2;0;2;0;1;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;6;2;4;10000;06;06;06;;07;06;1666.6666666667;02;03;02;;03;02;1;0;3;0;0;0;00000
380224;1;1;2014;4;1;S;33;225;1;;3;1;;3;1;1;1;;1;1;1;2;2;2;2;3;2;2;0;1;2;2;2;0;2;0;6;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;5;3;2;10500;06;;06;06;;06;2100.0;03;;03;03;;04;2;0;1;0;0;0;00000
380225;1;1;2014;4;40;N;18;271;1;;2;2;;1;1;1;1;;1;1;1;2;2;2;2;2;2;2;0;1;2;2;2;0;2;0;1;;2;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;3;0;3;5000;03;03;03;;03;04;1666.6666666667;02;03;03;;03;05;2;0;98;0;0;0;00000
380227;1;1;2014;4;40;N;19;145;1;;6;1;;2;1;1;1;;1;1;1;1;2;2;2;6;4;2;0;1;1;1;2;0;2;0;1;;1;;1;1;2;2;2;2;2;1;2;2;2;2;2;2;2;1;2;2;1;2;2;2;2;8;1;7;13010;07;08;08;;08;08;1626.25;02;03;03;;03;03;2;0;3;4;6;0;00000
380228;1;1;2014;4;41;N;12;294;1;;2;2;;4;2;1;1;;1;1;2;1;2;2;2;2;2;2;0;2;2;2;0;0;0;0;1;;2;;1;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;6;3;3;2648;01;01;02;;01;02;441.33333333333;01;01;01;;01;01;2;0;8;0;0;0;10000
380230;1;1;2014;4;44;N;93;53;1;;2;1;;5;1;1;1;;1;1;1;2;2;2;2;2;2;2;0;1;2;1;2;0;2;0;1;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;10000;06;06;04;;07;06;5000.0;08;08;06;;08;07;1;2;98;0;0;0;00000
380234;1;1;2014;4;44;N;91;68;1;;3;1;;1;1;1;1;;1;1;1;1;2;2;2;3;3;2;0;1;2;2;2;0;2;0;1;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;5;1;4;14700;08;08;06;;08;07;2940.0;05;05;03;;05;04;1;0;2;3;0;0;00000
380236;1;1;2014;4;1;S;33;919;1;;4;2;;5;2;2;1;;1;2;3;4;2;1;2;4;4;2;0;1;2;2;2;0;2;0;6;;1;;1;1;1;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;11;2;9;13000;07;;07;07;;07;1181.8181818182;01;;01;01;;02;4;0;11;0;0;0;00000
380237;1;1;2014;4;40;N;18;134;1;;2;1;;3;1;1;1;;1;1;1;1;1;2;2;2;2;2;0;1;2;2;2;0;2;0;1;;1;;1;1;1;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;1;2;2;2;2;9;1;8;11520;07;07;07;;07;09;1280.0;02;02;02;;02;04;2;3;4;5;0;0;00000
380239;1;1;2014;4;43;N;30;107;1;;2;1;;1;1;1;1;;1;1;1;1;2;2;2;2;1;2;0;1;2;2;2;0;2;0;1;;1;;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;6100;03;04;04;;04;03;6100.0;08;09;08;;09;08;1;0;98;0;0;0;00000
380241;1;1;2014;4;41;N;7;122;2;;3;1;;4;1;1;1;;1;1;1;1;2;2;2;3;1;2;0;1;2;2;2;0;2;0;1;;2;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;1;0;1;10000;06;06;08;;06;07;10000.0;10;10;10;;10;10;1;0;98;0;0;0;00000
380243;1;1;2014;4;1;S;33;1683;1;;2;2;;4;2;2;2;;1;1;2;2;2;2;2;2;1;2;0;2;2;2;0;0;0;0;2;;2;;3;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;950;01;;01;01;;01;475.0;01;;01;01;;01;1;2;98;0;0;0;00000
380244;1;1;2014;4;43;S;34;478;2;;1;1;;9;1;1;1;;1;1;1;1;2;2;2;1;1;2;0;1;2;2;2;0;2;0;3;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;1;0;1;17000;09;09;09;09;;09;17000.0;10;10;10;10;;10;1;0;98;0;0;0;00000
380246;1;1;2014;4;40;N;22;115;1;;2;2;;2;1;2;1;;1;2;2;1;2;2;2;2;2;2;0;1;2;2;2;0;2;0;1;;2;;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;8;0;8;11500;07;07;07;;07;07;1437.5;02;02;03;;02;02;1;0;6;0;0;0;00000
380247;1;1;2014;4;44;N;9;146;1;;4;1;;1;1;1;1;;1;1;1;1;2;2;2;4;3;2;0;1;2;2;2;0;2;0;1;;1;;1;1;2;2;2;2;2;1;2;2;2;2;2;2;1;1;2;2;1;2;2;2;2;3;1;2;13030;07;08;06;;08;05;4343.3333333333;07;07;05;;07;05;3;0;1;0;0;0;00000
