CODUSU;ANO4;TRIMESTRE;NRO_HOGAR;REALIZADA;REGION;MAS_500;AGLOMERADO;PONDERA;IV1;IV1_ESP;IV2;IV3;IV3_ESP;IV4;IV5;IV6;IV7;IV7_ESP;IV8;IV9;IV10;IV11;IV12_1;IV12_2;IV12_3;II1;II2;II3;II3_1;II4_1;II4_2;II4_3;II5;II5_1;II6;II6_1;II7;II7_ESP;II8;II8_ESP;II9;V1;V2;V2_02;V2_03;V21_01;V22_01;V3;V4;V5_02;V5_03;V6;V7;V8;V9;V10;V11_01;V11_02;V12;V13;V14;V15;V16;V17;V18;V19_A;V19_B;IX_TOT;IX_MEN10;IX_MAYEQ10;ITF;DECIFR;IDECIFR;RDECIFR;GDECIFR;PDECIFR;ADECIFR;IPCF;DECCFR;IDECCFR;RDECCFR;GDECCFR;PDECCFR;ADECCFR;PONDIH;VII1_1;VII1_2;VII2_1;VII2_2;VII2_3;VII2_4;V5_01;V21_02;V21_03;V22_02;V22_03;V2_01
TQRMNOQVYHLLLQCDEHPJB00895061;2025;4;1;1;40;S;29;300;1;;5;1;;2;1;1;1;;1;1;1;1;2;2;2;5;2;2;0;1;1;1;2;0;2;0;1;;1;;1;1;2;0;0;2;2;2;2;2;2;2;2;1;2;2;2;2;2;1;2;1;1;2;2;2;2;3;0;3;6500000;10;10;10;10;;10;2166666,67;10;10;10;10;;10;411;2;0;3;1;0;0;2;2;2;2;2;0
TQRMNOTVWHJOLQCDEHPJB00876565;2025;4;1;1;40;S;29;485;1;;3;1;;4;1;1;1;;1;1;1;1;2;2;2;3;1;2;0;1;1;1;2;0;2;0;2;;1;;1;1;2;0;0;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;400000;1;1;1;1;;1;400000;4;4;5;4;;5;539;1;0;98;0;0;0;2;2;2;2;2;0
TQRMNOPRRHJLLTCDEHPJB00876871;2025;4;1;1;40;S;29;928;1;;3;1;;4;1;1;1;;1;1;1;1;2;2;2;3;3;2;0;1;1;1;2;0;2;0;6;;1;;1;1;2;0;0;2;2;2;2;2;2;1;1;2;2;2;2;2;1;2;2;2;1;2;2;2;2;3;1;2;1700000;6;7;7;6;;7;566666,67;6;6;7;5;;7;939;1;0;98;0;0;0;2;2;2;2;2;0
TQSMNORQQHJMLUCDEHPJB00894935;2025;4;51;1;40;S;29;204;2;;3;1;;2;1;1;1;;1;1;1;1;2;2;2;0;0;0;0;0;0;0;0;0;0;0;0;;0;;0;1;2;0;0;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;300000;1;1;1;1;;1;300000;3;3;3;2;;3;244;96;0;1;98;0;0;2;2;2;2;2;0
TQRMNOPYQHJOMLCDEHPJB00876872;2025;4;1;1;40;S;29;540;1;;4;1;;4;1;1;1;;1;1;1;2;2;2;2;4;3;2;0;1;1;2;2;0;2;0;1;;1;;1;1;2;0;0;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;5;0;5;1800000;7;7;7;6;;7;360000;3;3;4;3;;4;555;2;0;1;0;0;0;2;2;2;2;2;0
TQRMNOSRVHJOMMCDEHPJB00876874;2025;4;1;1;40;S;29;525;2;;4;1;;4;1;1;1;;1;1;1;1;2;2;2;4;3;2;0;1;1;2;2;0;2;0;2;;1;;1;1;2;0;0;2;2;2;2;2;2;1;1;2;2;2;2;2;1;2;2;2;1;2;2;2;2;4;1;3;1596000;6;6;7;6;;6;399000;4;4;5;4;;5;565;1;0;98;0;0;0;1;2;2;2;2;0
TQRMNOWPVHKOMLCDEHPJB00876568;2025;4;1;1;40;S;29;570;1;;5;1;;2;1;1;1;;1;1;1;1;2;2;2;5;4;2;0;1;1;2;2;0;2;0;1;;1;;1;1;2;0;0;2;2;2;2;1;2;1;2;2;2;2;1;2;2;1;1;2;1;2;2;2;2;7;1;6;2284000;8;8;9;8;;8;326285,71;3;3;4;3;;4;768;1;0;6;8;0;0;2;2;2;2;2;0
TQRMNORPRHKLMMCDEHPJB00867103;2025;4;1;1;40;S;29;609;1;;5;1;;4;1;1;1;;1;1;1;1;2;2;2;3;2;2;0;1;1;2;2;0;2;0;1;;1;;2;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;0;3;2550000;8;9;9;8;;9;850000;8;8;9;7;;9;874;1;2;3;0;0;0;2;2;2;2;2;1
TQRMNOSPRHJLKMCDEIHJF00876569;2025;4;2;1;44;N;31;91;2;;3;1;;4;1;1;1;;1;1;1;1;2;2;2;3;1;2;0;1;2;2;2;0;2;0;2;;1;;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;0;2;2500000;8;9;7;;9;7;1250000;9;9;8;;9;7;96;2;0;1;0;0;0;2;2;2;2;2;1
TQRMNOQWQHLMKNCDEIHJF00895062;2025;4;1;1;44;N;31;69;1;;2;1;;4;1;1;1;;1;1;1;1;2;2;2;2;1;2;0;1;2;2;2;0;2;0;1;;1;;1;1;2;0;0;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;1200000;4;5;3;;5;2;600000;6;6;4;;6;4;74;2;0;98;0;0;0;2;2;2;2;2;0
TQRMNOPYXHJMKNCDEIHJF00876570;2025;4;1;1;44;N;31;55;1;;3;1;;4;1;1;1;;1;1;1;1;2;2;2;3;1;1;1;1;2;2;2;0;2;0;1;;1;;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;800000;3;3;2;;3;2;800000;7;8;6;;8;5;56;1;0;98;0;0;0;2;2;2;2;2;1
TQRMNOPYSHJOKPCDEFKID00877468;2025;4;1;1;43;S;4;1129;1;;1;1;;2;1;1;1;;1;1;1;2;2;2;2;1;1;2;0;1;2;2;2;0;2;0;3;;2;;1;1;2;0;0;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;1;2;1;2;2;2;2;3;1;2;0;12;12;12;12;;12;0;12;12;12;12;;12;0;1;0;98;0;0;0;1;2;2;2;2;0
TQRMNORWVHJOKPCDEFKID00877445;2025;4;1;1;43;S;4;765;2;;1;2;;4;2;1;1;;1;1;2;3;2;2;2;1;1;2;0;1;2;2;2;0;2;0;3;;2;;1;1;2;0;0;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;2;1;2;2;2;2;1;0;1;428000;1;1;1;1;;1;428000;4;4;4;4;;4;604;1;0;98;0;0;0;2;2;2;2;2;0
TQRMNORWWHJOKPCDEFKID00877469;2025;4;1;1;43;S;4;1105;2;;1;2;;4;2;1;1;;1;1;1;3;2;2;2;1;1;2;0;1;2;2;2;0;2;0;3;;2;;1;1;2;0;0;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;1;2;1;2;2;2;2;4;1;3;780000;2;3;3;2;;2;195000;1;1;1;1;;1;1261;1;0;98;0;0;0;1;2;2;2;2;0
TQRMNORWYHJOKPCDEFKID00879082;2025;4;1;1;43;S;4;1122;1;;6;1;;4;1;1;1;;1;1;1;1;2;2;2;6;2;2;0;1;1;2;2;0;2;0;2;;1;;1;1;2;0;0;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;1;2;2;2;2;3;1;2;0;12;12;12;12;;12;0;12;12;12;12;;12;0;1;0;98;0;0;0;2;2;2;2;2;0
TQRMNORXPHJOKPCDEFKID00877470;2025;4;1;1;43;S;4;869;1;;3;2;;4;2;1;1;;1;1;1;1;2;2;2;3;2;2;0;1;2;2;2;0;2;0;1;;1;;1;1;2;0;0;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;4;1;3;0;12;12;12;12;;12;0;12;12;12;12;;12;0;2;3;98;0;0;0;2;2;2;2;2;0
TQRMNOSQUHMNLSCDEHJGH00888874;2025;4;1;1;40;S;23;410;1;;5;2;;4;2;1;1;;1;1;1;1;2;2;2;5;4;2;0;1;2;1;2;0;2;0;1;;2;;1;1;2;0;0;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;8;2;6;1689000;6;7;7;6;;6;211125;1;2;2;1;;2;427;2;0;4;0;0;0;1;2;2;2;2;0
TQRMNOSQVHMNLSCDEHJGH00888178;2025;4;1;1;40;S;23;172;1;;4;1;;2;1;1;1;;1;1;1;1;2;2;2;4;2;2;0;1;2;1;2;0;2;0;1;;1;;1;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;900000;3;3;3;3;;3;450000;4;5;6;4;;6;173;2;0;1;0;0;0;2;2;2;1;2;1
TQRMNOSQWHMNLSCDEHJGH00888875;2025;4;1;1;40;S;23;342;1;;4;2;;4;1;1;1;;1;1;1;1;2;2;2;4;3;2;0;2;2;2;0;0;0;0;1;;1;;1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;0;3;1070000;4;4;4;4;;4;356666,67;3;3;4;3;;4;341;2;0;3;0;0;0;2;2;2;2;2;1
TQRMNOSTUHMNLSCDEHJGH00890832;2025;4;1;1;40;S;23;290;1;;5;1;;4;2;1;1;;1;1;1;1;2;2;2;5;4;2;0;2;2;1;2;0;2;0;1;;2;;1;1;2;0;0;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;5;0;5;1850000;7;7;7;7;;7;370000;3;3;4;3;;4;296;1;0;5;0;0;0;2;2;2;2;2;0
TQRMNOPXXHMNLTCDEHJGH00889578;2025;4;1;1;40;S;23;324;1;;5;1;;2;1;1;1;;1;1;1;1;2;2;2;5;3;2;0;1;2;2;2;0;2;0;1;;1;;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;1;2;2;2;2;2;8;2;6;2220000;8;8;8;8;;8;277500;2;2;3;2;;3;356;1;3;4;0;0;0;1;2;2;2;2;1
TQRMNORTUHMNLTCDEHJGH00890834;2025;4;1;1;40;S;23;230;1;;3;2;;4;2;1;1;;1;1;1;1;2;2;2;3;2;2;0;2;1;2;2;0;2;0;1;;1;;1;1;2;0;0;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;1140000;4;5;5;4;;4;570000;6;6;7;5;;7;229;1;2;98;0;0;0;2;2;2;2;2;0
TQSMNORTUHMNLTCDEHJGH00890833;2025;4;1;1;40;S;23;503;1;;3;2;;4;2;1;1;;1;1;1;1;2;2;2;3;2;2;0;2;2;2;0;0;0;0;6;;2;;1;1;2;0;0;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;5;2;3;1340000;5;5;6;5;;5;268000;2;2;3;2;;3;523;1;0;98;0;0;0;1;2;2;2;2;0
TQSMNORTXHMNLTCDEHJGH00891346;2025;4;1;1;40;S;23;514;1;;2;2;;4;2;1;1;;1;1;1;1;2;2;2;2;1;2;0;2;2;2;0;0;0;0;1;;2;;3;1;2;0;0;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;300000;1;1;1;1;;1;150000;1;1;1;1;;1;498;1;0;98;0;0;0;1;2;2;2;2;0
TQRMNOSVQHMNLTCDEHJGH00889896;2025;4;1;1;40;S;23;392;1;;7;1;;2;1;1;1;;1;1;1;1;1;2;2;7;4;2;0;2;1;2;2;0;2;0;1;;1;;1;1;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;8;3;5;2470000;8;9;9;8;;9;308750;3;3;3;3;;3;434;1;2;98;0;0;0;1;2;2;2;1;2
TQRMNOSVRHMNLTCDEHJGH00890835;2025;4;1;1;40;S;23;230;1;;5;1;;2;2;1;1;;1;1;1;1;2;1;2;5;3;1;1;2;1;1;2;0;2;0;1;;1;;1;1;2;0;0;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;1;2;2;2;2;0;2;600000;2;2;2;2;;2;300000;2;3;3;2;;3;240;1;0;98;0;0;0;2;2;2;2;2;0
TQRMNOSWTHMNLTCDEHJGH00890479;2025;4;1;1;40;S;23;188;1;;5;1;;2;1;1;1;;1;1;1;1;2;2;2;5;3;1;1;2;2;2;0;0;0;0;1;;1;;1;1;2;0;0;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;4;0;4;600000;2;2;2;2;;2;150000;1;1;1;1;;1;190;1;2;3;4;0;0;2;2;2;2;2;0
TQRMNOPWXHMNMLCDEHJGH00888967;2025;4;1;1;40;S;23;267;1;;4;2;;4;2;1;1;;1;1;1;1;2;2;2;4;3;2;0;1;1;2;2;0;2;0;1;;1;;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;2;2;2;2;3;0;3;690000;2;2;2;2;;2;230000;2;2;2;2;;2;268;1;0;2;3;0;0;2;2;2;1;2;2
TQRMNOPXPHMNMLCDEHJGH00891347;2025;4;1;1;40;S;23;248;1;;5;1;;4;1;1;1;;1;1;1;1;2;2;2;5;1;2;0;1;2;1;2;0;2;0;1;;1;;1;1;2;0;0;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;2;2;2;2;2;0;2;1000000;4;4;4;4;;4;500000;5;5;6;5;;6;251;2;0;98;0;0;0;2;2;2;2;2;0
TQRMNORSSHMNMLCDEHJGH00888891;2025;4;1;1;40;S;23;238;1;;5;2;;2;2;1;1;;1;1;1;1;1;2;2;5;3;2;0;1;2;2;2;0;2;0;1;;1;;1;1;2;0;0;2;2;2;2;1;2;2;2;2;2;2;1;2;2;2;1;1;1;2;2;2;2;3;0;3;706000;2;2;3;2;;2;235333,33;2;2;2;2;;2;249;1;0;98;0;0;0;2;2;2;2;2;0
TQRMNORSTHMNMLCDEHJGH00889182;2025;4;1;1;40;S;23;425;1;;2;1;;4;2;1;1;;1;1;1;1;2;2;2;2;1;2;0;2;1;2;2;0;2;0;4;;2;;1;1;2;0;0;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;1;1;2;2;2;2;4;1;3;2200000;8;8;8;8;;8;550000;5;6;7;5;;7;425;1;2;98;0;0;0;2;2;2;2;2;0
TQRMNOTUQHLOLMCDEHNHB00892368;2025;4;1;1;42;S;27;741;1;;3;1;;7;2;1;1;;1;1;1;3;2;2;2;3;2;2;0;1;1;1;2;0;2;0;1;;1;;1;1;2;0;0;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;2;2;2;2;5;3;2;824272;3;3;3;3;;3;164854,4;1;1;1;1;;1;994;1;2;98;0;0;0;1;2;2;2;2;0
TQRMNOTURHLOLMCDEHNHB00892624;2025;4;1;1;42;S;27;766;1;;2;1;;7;2;1;1;;1;1;1;1;2;2;2;2;2;2;0;1;2;2;2;0;2;0;3;;1;;1;1;2;0;0;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;1;1;2;2;2;5;1;4;1600000;6;6;7;6;;6;320000;3;3;3;3;;4;854;1;2;98;0;0;0;2;2;2;2;2;0
TQRMNOTUSHLOLMCDEHNHB00896788;2025;4;1;1;42;S;27;534;1;;3;1;;1;1;1;1;;1;1;1;1;2;2;2;3;2;2;0;1;2;2;2;0;2;0;1;;1;;1;1;2;0;0;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;2;1;1;2;2;2;4;1;3;1394590;5;6;6;5;;6;348647,5;3;3;4;3;;4;629;1;2;5;0;0;0;1;2;2;2;2;0
TQRMNOUSYHLOLMCDEHNHB00896789;2025;4;1;1;42;S;27;271;1;;3;1;;5;1;1;1;;1;1;1;2;2;2;2;3;1;2;0;1;1;1;2;0;2;0;1;;1;;1;1;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;1;0;1;466221;1;1;1;1;;1;466221;5;5;6;5;;6;286;1;0;98;0;0;0;2;2;2;2;1;2
TQRMNOPSSHLOLNCDEHNHB00893751;2025;4;1;1;42;S;27;390;1;;3;1;;7;2;1;1;;1;1;1;2;2;2;2;3;2;2;0;1;2;2;2;0;2;0;4;;1;;1;1;2;0;0;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;6;2;4;1302130;5;5;6;5;;5;217021,67;2;2;2;1;;2;463;1;2;3;4;0;0;1;2;2;2;2;0
TQRMNOPSVHLOLNCDEHNHB00894159;2025;4;1;1;42;S;27;213;1;;2;2;;4;2;1;1;;1;2;2;1;2;2;2;2;1;2;0;1;2;2;2;0;2;0;1;;2;;1;2;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;1;2;2;2;2;1;0;1;346221;1;1;1;1;;1;346221;3;3;4;3;;4;212;1;0;98;0;0;0;2;2;2;2;1;2
TQRMNOPPQHLOLOCDEHNHB00892548;2025;4;1;1;42;S;27;306;1;;3;1;;1;1;1;1;;1;1;1;2;2;2;2;3;2;2;0;1;1;2;2;0;2;0;4;;1;;1;1;2;0;0;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;0;12;12;12;12;;12;0;12;12;12;12;;12;0;1;2;98;0;0;0;2;2;2;2;2;0
TQRMNOPPTHLOLOCDEHNHB00893398;2025;4;1;1;42;S;27;389;1;;4;1;;1;1;1;1;;1;1;1;1;2;2;2;4;1;2;0;1;1;2;2;0;2;0;3;;1;;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;2800000;9;9;9;9;;9;1400000;9;10;10;9;;10;489;1;2;98;0;0;0;2;2;2;2;2;1
TQRMNOQTVHLOLOCDEHNHB00892464;2025;4;1;1;42;S;27;248;1;;3;1;;1;1;1;1;;1;1;1;2;2;2;2;3;2;1;1;1;2;2;2;0;2;0;1;;1;;1;1;2;0;0;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;3;0;3;385000;1;1;1;1;;1;128333,33;1;1;1;1;;1;302;1;2;3;0;0;0;2;2;2;2;2;0
TQRMNOQTXHLOLOCDEHNHB00892465;2025;4;1;1;42;S;27;263;1;;3;1;;1;1;1;1;;1;1;1;1;2;2;2;3;2;2;0;1;1;1;2;0;2;0;1;;1;;1;2;1;1;2;2;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;780000;2;3;3;2;;3;390000;4;4;4;3;;5;273;1;2;98;0;0;0;2;2;2;1;2;1
TQRMNOQUYHLOLPCDEHNHB00893399;2025;4;1;1;42;S;27;409;2;;3;1;;1;1;1;1;;1;1;1;1;2;2;2;3;2;1;1;1;2;2;2;0;2;0;3;;1;;1;1;2;0;0;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;2;2;5;0;5;1300000;5;5;6;5;;5;260000;2;2;2;2;;2;459;1;2;3;4;5;0;2;2;2;2;2;0
TQRMNOQVQHLOLPCDEHNHB00893577;2025;4;1;1;42;S;27;485;1;;1;2;;7;2;1;1;;1;2;2;2;2;2;2;1;1;2;0;1;2;2;2;0;2;0;6;;2;;3;1;2;0;0;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;1;2;2;2;2;3;1;2;340300;1;1;1;1;;1;113433,33;1;1;1;1;;1;508;1;2;98;0;0;0;1;2;2;2;2;0
TQRMNOQVRHLOLPCDEHNHB00895436;2025;4;1;1;42;S;27;393;1;;4;1;;7;2;1;1;;1;1;1;2;2;2;2;4;3;2;0;1;2;2;2;0;2;0;1;;2;;1;1;2;0;0;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;1;2;2;2;2;4;0;4;1678000;6;7;7;6;;7;419500;4;4;5;4;;5;503;2;0;1;4;0;0;2;2;2;2;2;0
TQRMNOSUUHLOLPCDEHNHB00892723;2025;4;1;1;42;S;27;330;2;;3;1;;9;1;1;1;;1;1;1;1;2;2;2;3;2;2;0;1;2;2;2;0;2;0;3;;1;;1;1;2;0;0;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;1;2;2;2;2;2;0;2;1700000;6;7;7;6;;7;850000;8;8;9;7;;9;397;1;2;98;0;0;0;2;2;2;2;2;0
TQRMNOSUWHLOLPCDEHNHB00896155;2025;4;1;1;42;S;27;534;2;;3;1;;9;1;1;1;;1;1;1;1;2;2;2;3;1;2;0;1;2;2;2;0;2;0;3;;2;;1;1;2;0;0;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;1;0;1;1800000;7;7;7;6;;7;1800000;10;10;10;10;;10;630;1;0;98;0;0;0;2;2;2;2;2;0
TQRMNOSUXHLOLPCDEHNHB00896156;2025;4;1;1;42;S;27;420;2;;2;1;;1;1;1;1;;1;1;1;1;2;2;2;2;1;2;0;2;2;2;0;0;0;0;3;;1;;1;1;2;0;0;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;1;2;2;2;2;2;2;0;2;0;12;12;12;12;;12;0;12;12;12;12;;12;0;1;0;2;0;0;0;2;2;2;2;2;0
TQRMNORQYHLOLQCDEHNHB00893579;2025;4;1;1;42;S;27;357;1;;4;1;;1;1;1;1;;1;1;1;1;2;2;2;4;3;2;0;1;1;2;2;0;2;0;1;;1;;1;2;1;1;2;2;2;2;2;2;2;2;1;2;2;2;2;2;1;1;2;2;1;2;2;2;2;4;0;4;0;12;12;12;12;;12;0;12;12;12;12;;12;0;2;0;1;0;0;0;2;2;2;2;2;1
TQRMNOSYXHLMKTCDEHMHF00896631;2025;4;1;1;42;N;26;210;2;;2;1;;1;1;1;1;;1;1;1;1;2;2;2;2;1;2;0;1;1;2;2;0;2;0;3;;1;;1;1;2;0;0;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;1000000;4;4;4;;4;4;1000000;8;8;9;;9;9;251;1;0;98;0;0;0;2;2;2;2;2;0
TQRMNOPXSHLMLOCDEHMHF00895916;2025;4;1;1;42;N;26;136;1;;3;1;;1;1;1;1;;1;1;1;1;2;2;2;3;2;2;0;1;2;2;2;0;2;0;1;;1;;1;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;0;2;930200;3;4;4;;4;4;465100;5;5;6;;5;6;156;1;2;98;0;0;0;2;2;2;1;2;1
TQRMNOPXTHLMLOCDEHMHF00892291;2025;4;1;1;42;N;26;190;1;;4;1;;1;1;1;1;;1;1;1;1;2;2;2;4;3;2;0;1;2;1;2;0;2;0;1;;1;;1;1;2;0;0;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;5;1;4;2300000;8;8;9;;8;9;460000;5;5;6;;5;6;255;1;2;3;0;0;0;2;2;2;2;2;0
TQRMNOPXWHLMLOCDEHMHF00896796;2025;4;1;1;42;N;26;295;1;;2;1;;1;1;1;1;;1;1;1;1;2;2;2;2;2;2;0;1;2;2;2;0;2;0;3;;1;;1;1;2;0;0;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;1;2;2;2;2;4;1;3;0;12;12;12;;12;12;0;12;12;12;;12;12;0;1;2;3;0;0;0;2;2;2;2;2;0
TQRMNOQXYHLMLOCDEHMHF00896810;2025;4;1;1;42;N;26;208;1;;3;1;;1;1;1;1;;1;1;1;1;2;2;2;3;2;2;0;1;2;2;2;0;2;0;3;;1;;1;1;2;0;0;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;1;2;2;2;2;5;1;4;1018000;4;4;4;;4;4;203600;1;1;2;;2;1;241;2;3;98;0;0;0;2;2;2;2;2;0
TQRMNOPVUHLMLPCDEHMHF00893532;2025;4;1;1;42;N;26;116;2;;3;1;;9;1;1;1;;1;1;1;1;2;2;2;3;2;2;0;1;2;2;2;0;2;0;2;;1;;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;0;2;1700000;6;7;7;;7;7;850000;8;8;9;;8;9;123;1;2;98;0;0;0;2;2;2;2;2;1
TQRMNOPVWHLMLPCDEHMHF00896644;2025;4;1;1;42;N;26;106;2;;4;1;;1;1;1;1;;1;1;1;1;2;2;2;4;3;2;0;1;1;2;2;0;2;0;1;;1;;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;2;2;3;0;3;1480000;6;6;6;;6;6;493333,33;5;5;6;;5;6;134;1;2;98;0;0;0;2;2;2;1;2;2
TQRMNOPVXHLMLPCDEHMHF00895422;2025;4;1;1;42;N;26;121;2;;3;1;;9;1;1;1;;1;1;1;1;2;2;2;3;1;2;0;1;2;2;2;0;2;0;2;;1;;1;2;1;1;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;0;2;1940277;7;7;8;;8;8;970138,5;8;8;9;;9;9;128;1;2;98;0;0;0;2;2;2;1;2;1
TQRMNOSQRHLMLPCDEHMHF00895589;2025;4;1;1;42;N;26;117;1;;4;1;;1;1;1;1;;1;1;1;1;2;2;2;4;3;2;0;1;2;1;2;0;2;0;1;;1;;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;3;0;3;0;12;12;12;;12;12;0;12;12;12;;12;12;0;1;2;98;0;0;0;2;2;2;2;2;1
TQRMNOSQSHLMLPCDEHMHF00894667;2025;4;1;1;42;N;26;130;1;;1;1;;1;1;1;1;;1;1;1;1;2;2;2;1;1;2;0;1;1;2;2;0;2;0;1;;1;;1;1;2;0;0;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;2;2;2;2;2;1;0;1;1800000;7;7;7;;7;8;1800000;10;10;10;;10;10;151;1;0;98;0;0;0;2;2;2;2;2;0
TQRMNOSQTHLMLPCDEHMHF00895070;2025;4;1;1;42;N;26;103;1;;3;1;;1;1;1;1;;1;1;1;1;2;2;2;3;1;2;0;1;2;2;2;0;2;0;1;;1;;1;2;1;1;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;390277;1;1;1;;1;1;390277;4;4;5;;4;4;107;1;0;98;0;0;0;2;2;2;1;2;2
TQRMNOSQUHLMLPCDEHMHF00896645;2025;4;1;1;42;N;26;113;1;;2;1;;1;1;1;1;;1;1;1;1;2;2;2;2;1;2;0;1;1;1;2;0;2;0;1;;1;;1;2;1;2;2;2;1;2;2;2;2;2;1;1;2;2;2;2;2;2;2;1;1;2;2;2;2;1;0;1;890277;3;3;3;;3;3;890277;8;8;9;;8;9;120;1;0;98;0;0;0;2;2;2;2;2;1
TQRMNOPPVHLMLQCDEHMHF00896422;2025;4;1;1;42;N;26;264;1;;3;1;;1;1;1;1;;1;1;1;1;2;2;2;3;3;2;0;1;2;2;2;0;2;0;1;;1;;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;1;1;1;2;2;2;7;1;6;2298000;8;8;9;;8;9;328285,71;3;3;3;;3;3;344;1;4;4;6;0;0;2;2;2;2;2;1
TQRMNOPPWHLMLQCDEHMHF00893504;2025;4;1;1;42;N;26;195;1;;4;1;;1;1;1;1;;1;1;1;1;2;2;2;4;1;2;0;1;1;1;2;0;2;0;1;;1;;1;1;2;0;0;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;0;2;2300000;8;8;9;;8;9;1150000;9;9;9;;9;10;257;1;2;98;0;0;0;2;2;2;2;2;0
