"CODUSU";"ANO4";"TRIMESTRE";"NRO_HOGAR";"REALIZADA";"REGION";"MAS_500";"AGLOMERADO";"PONDERA";"IV1";"IV1_ESP";"IV2";"IV3";"IV3_ESP";"IV4";"IV5";"IV6";"IV7";"IV7_ESP";"IV8";"IV9";"IV10";"IV11";"IV12_1";"IV12_2";"IV12_3";"II1";"II2";"II3";"II3_1";"II4_1";"II4_2";"II4_3";"II5";"II5_1";"II6";"II6_1";"II7";"II7_ESP";"II8";"II8_ESP";"II9";"V1";"V2";"V21";"V22";"V3";"V4";"V5";"V6";"V7";"V8";"V9";"V10";"V11";"V12";"V13";"V14";"V15";"V16";"V17";"V18";"V19_A";"V19_B";"IX_TOT";"IX_MEN10";"IX_MAYEQ10";"ITF";"DECIFR";"IDECIFR";"RDECIFR";"GDECIFR";"PDECIFR";"ADECIFR";"IPCF";"DECCFR";"IDECCFR";"RDECCFR";"GDECCFR";"PDECCFR";"ADECCFR";"PONDIH";"VII1_1";"VII1_2";"VII2_1";"VII2_2";"VII2_3";"VII2_4"
"TQRMNOPTPHMMKSCDEGGFB00700906";2021;2;1;1;42;"S";10;498;1;"";5;1;"";1;1;1;1;"";1;1;1;1;2;2;2;5;2;2;0;1;2;2;2;0;2;0;1;"";1;"";1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;2;2;3;0;3;60000;"5";"6";"6";"5";"";"6";20000;"5";"5";"5";"4";"";"5";553;2;1;98;0;0;0
"TQRMNORUSHMMKSCDEGGFB00699707";2021;2;1;1;42;"S";10;559;1;"";4;1;"";1;1;1;1;"";1;1;1;1;2;2;2;4;2;2;0;1;1;1;2;0;2;0;1;"";1;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;2;2;2;2;4;0;4;38000;"3";"3";"3";"3";"";"3";9500;"2";"2";"2";"2";"";"2";644;1;0;98;0;0;0
"TQRMNORUUHMMKSCDEGGFB00699294";2021;2;1;1;42;"S";10;571;1;"";3;1;"";1;1;1;1;"";1;1;1;1;2;2;2;3;3;2;0;1;2;2;2;0;2;0;1;"";1;"";1;1;1;2;2;2;2;1;2;1;2;2;2;2;1;1;2;2;1;1;2;2;2;7;2;5;0;"12";"12";"12";"12";"";"12";0;"12";"12";"12";"12";"";"12";0;2;3;98;0;0;0
"TQSMNORUUHMMKSCDEGGFB00702005";2021;2;1;1;42;"S";10;584;2;"";1;1;"";1;1;1;1;"";1;1;1;1;2;2;2;1;1;2;0;1;2;2;2;0;2;0;6;"";1;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;2;2;2;2;4;1;3;0;"12";"12";"12";"12";"";"12";0;"12";"12";"12";"12";"";"12";0;1;0;98;0;0;0
"TQRMNOPPVHLMKSCDEGGFB00705641";2021;2;1;1;42;"S";10;491;1;"";5;1;"";3;2;1;1;"";1;1;1;1;2;2;2;5;1;2;0;1;1;1;2;0;2;0;1;"";1;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;0;2;0;"12";"12";"12";"12";"";"12";0;"12";"12";"12";"12";"";"12";0;96;0;98;0;0;0
"TQRMNOPPXHLMKSCDEGGFB00705642";2021;2;1;1;42;"S";10;364;1;"";4;1;"";1;2;1;1;"";1;1;1;1;2;2;2;4;1;2;0;1;1;2;2;0;2;0;1;"";1;"";1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;0;2;0;"12";"12";"12";"12";"";"12";0;"12";"12";"12";"12";"";"12";0;2;0;97;0;0;0
"TQRMNOPPYHLMKSCDEGGFB00705643";2021;2;1;1;42;"S";10;364;1;"";4;1;"";1;1;1;1;"";1;1;1;1;2;2;2;4;1;2;0;1;1;1;2;0;2;0;1;"";1;"";1;2;1;2;2;2;2;2;2;1;2;2;2;2;2;2;1;1;1;2;2;2;2;2;0;2;44000;"4";"4";"4";"4";"";"4";22000;"5";"6";"6";"5";"";"6";441;2;0;97;0;0;0
"TQRMNOQXVHLMKSCDEGGFB00705644";2021;2;1;1;42;"S";10;381;1;"";4;1;"";1;1;1;1;"";1;1;1;1;2;2;2;4;1;2;0;1;1;1;2;0;2;0;1;"";1;"";1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;1;0;1;50000;"4";"5";"5";"4";"";"5";50000;"9";"9";"9";"9";"";"9";436;1;0;98;0;0;0
"TQRMNOSRSHJOLOCDEGPDJ00658293";2021;2;1;1;40;"N";19;265;1;"";3;2;"";4;1;1;1;"";1;1;1;1;2;2;2;3;3;2;0;1;2;2;2;0;2;0;1;"";2;"";1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;7;2;5;50000;"4";"5";"5";"";"5";"5";7142,86;"1";"1";"2";"";"1";"1";265;1;3;98;0;0;0
"TQRMNOSRTHJOLOCDEGPDJ00658216";2021;2;1;1;40;"N";19;261;1;"";2;1;"";4;1;1;1;"";1;1;1;1;2;2;2;2;2;2;0;1;1;2;2;0;2;0;1;"";2;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;5;2;3;51000;"4";"5";"6";"";"5";"6";10200;"2";"2";"3";"";"2";"3";261;1;2;98;0;0;0
"TQRMNOSRUHJOLOCDEGPDJ00658217";2021;2;1;1;40;"N";19;151;1;"";3;1;"";4;1;1;1;"";1;1;1;1;2;2;2;3;3;2;0;1;2;1;2;0;2;0;1;"";2;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;35000;"3";"3";"3";"";"3";"3";17500;"4";"4";"6";"";"4";"6";151;1;0;98;0;0;0
"TQRMNOSRVHJOLOCDEGPDJ00658294";2021;2;1;1;40;"N";19;215;1;"";3;1;"";4;1;1;1;"";1;1;1;1;2;2;2;3;2;2;0;1;2;2;2;0;2;0;1;"";2;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;1;2;2;2;2;3;0;3;35000;"3";"3";"3";"";"3";"3";11666,67;"2";"3";"4";"";"3";"3";215;1;0;98;0;0;0
"TQRMNOSRWHJOLOCDEGPDJ00658218";2021;2;1;1;40;"N";19;229;1;"";3;1;"";2;1;1;1;"";1;1;1;1;2;2;2;3;3;2;0;1;1;2;2;0;2;0;1;"";2;"";1;1;2;2;2;2;2;1;2;2;2;2;2;2;2;1;1;2;1;2;2;2;2;4;0;4;63100;"6";"6";"7";"";"6";"7";15775;"3";"4";"5";"";"4";"5";229;1;0;98;0;0;0
"TQRMNOPXQHKOLMCDEGPDJ00654412";2021;2;1;1;40;"N";19;247;1;"";2;1;"";4;1;1;1;"";1;1;1;1;2;2;2;2;2;2;0;1;2;2;2;0;2;0;1;"";2;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;1;0;1;30000;"2";"2";"2";"";"2";"2";30000;"7";"7";"8";"";"7";"9";247;1;0;98;0;0;0
"TQRMNOPXRHKOLMCDEGPDJ00654494";2021;2;1;1;40;"N";19;190;1;"";2;1;"";4;1;1;1;"";1;1;1;1;1;2;2;2;2;2;0;1;2;2;2;0;2;0;1;"";1;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;3;0;3;22600;"1";"2";"2";"";"1";"2";7533,33;"1";"1";"2";"";"1";"2";190;4;0;98;0;0;0
"TQRMNOPXSHKOLMCDEGPDJ00654413";2021;2;1;1;40;"N";19;292;1;"";3;1;"";4;1;1;1;"";1;1;1;1;1;2;2;3;3;2;0;1;1;1;2;0;2;0;1;"";1;"";1;1;2;2;2;2;2;1;2;2;2;2;2;2;2;1;2;2;1;2;2;2;2;6;0;6;99600;"8";"8";"9";"";"8";"9";16600;"4";"4";"5";"";"4";"5";292;2;0;98;0;0;0
"TQRMNOPXTHKOLMCDEGPDJ00654457";2021;2;1;1;40;"N";19;202;1;"";2;1;"";4;1;1;1;"";1;1;1;1;1;2;2;2;2;2;0;1;2;2;2;0;2;0;1;"";1;"";1;1;2;2;2;2;2;1;2;1;2;2;2;2;1;2;1;2;1;1;2;2;2;4;1;3;21400;"1";"2";"2";"";"1";"1";5350;"1";"1";"1";"";"1";"1";202;1;0;98;0;0;0
"TQRMNOPXUHKOLMCDEGPDJ00654512";2021;2;1;1;40;"N";19;195;1;"";3;2;"";4;1;1;1;"";1;1;1;1;1;2;2;3;3;2;0;1;2;1;2;0;1;1;1;"";1;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;1;2;1;2;2;2;2;2;2;5;1;4;55000;"5";"5";"6";"";"5";"6";11000;"2";"2";"3";"";"2";"3";195;1;0;98;0;0;0
"TQRMNORQUHKOLMCDEGPDJ00654442";2021;2;1;1;40;"N";19;218;1;"";3;1;"";4;1;1;1;"";1;1;1;1;1;2;2;3;3;2;0;1;1;1;2;0;2;0;1;"";1;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;1;1;2;2;2;2;8;0;8;71500;"6";"7";"7";"";"7";"8";8937,5;"2";"2";"2";"";"2";"2";218;2;3;98;0;0;0
"TQRMNORQVHKOLMCDEGPDJ00654443";2021;2;1;1;40;"N";19;210;1;"";3;2;"";4;1;1;1;"";1;1;1;1;1;1;2;3;3;2;0;1;2;2;1;1;2;0;1;"";2;"";1;2;2;2;2;2;2;2;2;1;2;2;2;2;2;1;1;2;2;1;2;2;2;5;0;5;30000;"2";"2";"3";"";"2";"3";6000;"1";"1";"1";"";"1";"1";211;1;0;98;0;0;0
"TQRMNOPVUHKMLNCDEGPDJ00654496";2021;2;1;1;40;"N";19;194;1;"";2;1;"";4;1;1;1;"";1;1;1;1;2;2;2;2;1;2;0;1;2;2;2;0;2;0;1;"";2;"";1;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;1;0;1;23000;"2";"2";"2";"";"2";"2";23000;"6";"6";"7";"";"6";"8";194;1;0;98;0;0;0
"TQRMNOPYVHLLKTCDEIGED00705645";2021;2;1;1;43;"N";30;114;1;"";3;1;"";1;1;1;1;"";1;1;1;1;2;2;2;3;1;2;0;1;1;1;2;0;2;0;1;"";1;"";1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;0;"12";"12";"12";"";"12";"12";0;"12";"12";"12";"";"12";"12";0;2;0;98;0;0;0
"TQRMNOPYWHLLKTCDEIGED00705646";2021;2;1;1;43;"N";30;157;1;"";3;1;"";1;1;1;1;"";1;1;1;1;2;2;2;3;2;2;0;1;2;2;2;0;2;0;1;"";1;"";1;2;1;2;2;2;2;2;2;2;2;2;1;2;2;1;2;2;2;2;2;2;2;2;0;2;0;"12";"12";"12";"";"12";"12";0;"12";"12";"12";"";"12";"12";0;1;0;98;0;0;0
"TQRMNORQRHMMKNCDEHLEH00699155";2021;2;1;1;40;"N";25;136;1;"";5;1;"";1;1;1;1;"";1;1;1;1;2;2;2;5;4;2;0;2;1;1;2;0;2;0;1;"";2;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;4;0;4;81000;"7";"8";"8";"";"8";"8";20250;"5";"5";"7";"";"5";"6";148;3;4;98;0;0;0
"TQRMNORQSHMMKNCDEHLEH00701797";2021;2;1;1;40;"N";25;134;1;"";3;1;"";2;1;1;1;"";1;1;1;1;2;2;2;3;3;2;0;2;1;1;2;0;2;0;1;"";1;"";1;1;1;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;4;1;3;60000;"5";"6";"6";"";"6";"6";15000;"3";"3";"5";"";"4";"4";137;2;0;98;0;0;0
"TQRMNORQUHMMKNCDEHLEH00699156";2021;2;1;1;40;"N";25;122;1;"";6;1;"";1;1;1;1;"";1;1;1;1;2;2;2;6;5;2;0;1;1;1;2;0;2;0;1;"";2;"";1;1;1;2;2;2;2;1;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;13;2;11;178000;"10";"10";"10";"";"10";"10";13692,31;"3";"3";"4";"";"3";"3";133;1;0;2;0;0;0
"TQRMNORUUHMMKNCDEHLEH00700127";2021;2;1;1;40;"N";25;137;1;"";1;1;"";1;1;1;1;"";1;1;1;1;2;2;2;1;1;2;0;1;1;2;2;0;2;0;3;"";2;"";1;1;2;2;2;2;2;1;2;2;2;2;2;2;2;1;2;2;1;2;2;2;2;2;1;1;24000;"2";"2";"2";"";"2";"1";12000;"2";"3";"4";"";"3";"2";151;1;0;98;0;0;0
"TQRMNOQWXHLMKOCDEHLEH00705647";2021;2;1;1;40;"N";25;124;1;"";5;1;"";2;1;1;1;"";1;1;1;1;2;2;2;5;4;2;0;1;1;1;2;0;2;0;1;"";2;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;5;0;5;114000;"8";"9";"9";"";"9";"10";22800;"5";"6";"7";"";"6";"7";143;2;0;3;4;5;0
"TQRMNOQWYHLMKOCDEHLEH00705648";2021;2;1;1;40;"N";25;106;1;"";4;1;"";2;1;1;1;"";1;1;1;1;2;2;2;4;1;2;0;1;1;1;2;0;2;0;1;"";2;"";1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;1;0;1;25000;"2";"2";"2";"";"2";"1";25000;"6";"6";"8";"";"6";"7";115;1;0;98;0;0;0
"TQRMNOSUQHLMKOCDEHLEH00705649";2021;2;1;1;40;"N";25;128;1;"";4;1;"";1;1;1;1;"";1;1;1;1;2;2;2;4;3;2;0;1;1;1;2;0;2;0;6;"";2;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;3;0;3;72000;"6";"7";"7";"";"7";"7";24000;"6";"6";"7";"";"6";"7";156;1;3;98;0;0;0
"TQRMNOSURHLMKOCDEHLEH00705650";2021;2;1;1;40;"N";25;99;1;"";3;1;"";1;1;1;1;"";1;1;1;1;2;2;2;3;1;2;0;1;1;1;2;0;2;0;1;"";2;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;1;0;1;42500;"4";"4";"4";"";"4";"3";42500;"8";"9";"9";"";"9";"10";106;1;0;98;0;0;0
"TQRMNOSUTHLMKOCDEHLEH00705651";2021;2;1;1;40;"N";25;99;1;"";4;1;"";1;1;1;1;"";1;1;1;1;2;2;2;4;1;2;0;1;1;1;1;1;1;1;2;"";2;"";2;1;2;2;2;2;2;2;2;2;1;1;2;2;2;2;2;2;1;2;2;2;2;1;0;1;110000;"8";"9";"9";"";"9";"9";110000;"10";"10";"10";"";"10";"10";117;1;0;98;0;0;0
"TQRMNOSUUHLMKOCDEHLEH00705652";2021;2;1;1;40;"N";25;106;1;"";2;1;"";2;1;1;1;"";1;1;1;1;2;2;2;2;1;2;0;1;2;2;2;0;2;0;3;"";2;"";1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;1;0;1;35000;"3";"3";"3";"";"3";"2";35000;"7";"8";"9";"";"8";"9";115;1;0;98;0;0;0
"TQRMNOQXXHJMKNCDEHLEH00658721";2021;2;1;1;40;"N";25;118;1;"";5;1;"";2;1;1;1;"";1;1;1;1;2;2;2;5;3;2;0;1;1;1;2;0;2;0;1;"";2;"";1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;4;0;4;60000;"5";"6";"6";"";"6";"5";15000;"3";"4";"5";"";"4";"4";138;2;3;98;0;0;0
"TQRMNOQYPHJMKNCDEHLEH00658722";2021;2;1;1;40;"N";25;125;1;"";4;1;"";2;1;1;1;"";1;1;1;1;2;2;2;4;3;2;0;1;1;1;2;0;2;0;1;"";2;"";1;1;1;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;6;1;5;70500;"6";"7";"7";"";"7";"7";11750;"2";"3";"4";"";"3";"2";138;3;5;98;0;0;0
"TQRMNORYXHKMMMCDEGGFB00653359";2021;2;1;1;42;"S";10;521;1;"";4;1;"";1;2;1;1;"";1;1;1;1;2;2;2;4;3;2;0;1;2;2;2;0;2;0;1;"";1;"";1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;2;2;2;2;6;0;6;96100;"8";"8";"8";"8";"";"8";16016,67;"4";"4";"4";"3";"";"4";798;2;0;1;0;0;0
"TQRMNOPRRHKMKMCDEGGFB00653480";2021;2;1;1;42;"S";10;304;2;"";3;1;"";1;1;1;1;"";1;1;1;1;2;2;2;3;2;2;0;1;1;2;2;0;2;0;1;"";1;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;30000;"2";"2";"2";"2";"";"2";30000;"7";"7";"8";"7";"";"7";369;2;0;98;0;0;0
"TQRMNOPRSHKMKMCDEGGFB00653304";2021;2;1;1;42;"S";10;396;2;"";5;1;"";1;1;1;1;"";1;1;1;1;2;2;2;5;4;2;0;1;1;2;2;0;2;0;1;"";1;"";1;1;1;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;1;2;2;2;2;7;0;7;40000;"3";"4";"3";"3";"";"4";5714,29;"1";"1";"1";"1";"";"1";666;1;2;98;0;0;0
"TQRMNOPRTHKMKMCDEGGFB00653438";2021;2;1;1;42;"S";10;363;2;"";2;1;"";1;1;1;1;"";1;1;1;1;2;2;2;2;1;2;0;1;1;2;2;0;2;0;6;"";1;"";1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;38000;"3";"3";"3";"3";"";"3";19000;"4";"5";"5";"4";"";"5";445;1;0;98;0;0;0
"TQRMNOPRUHKMKMCDEGGFB00653379";2021;2;1;1;42;"S";10;473;2;"";3;1;"";4;2;1;1;"";1;1;1;1;2;2;2;3;2;2;0;1;1;2;2;0;2;0;6;"";2;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;1;2;2;2;2;5;2;3;0;"12";"12";"12";"12";"";"12";0;"12";"12";"12";"12";"";"12";0;1;2;3;4;0;0
"TQRMNOQSPHKMKMCDEGGFB00700783";2021;2;1;1;42;"S";10;276;1;"";3;1;"";1;1;1;1;"";1;1;1;1;2;2;2;3;1;2;0;1;1;1;2;0;2;0;1;"";1;"";1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;2;2;2;2;2;0;2;0;"12";"12";"12";"12";"";"12";0;"12";"12";"12";"12";"";"12";0;1;0;98;0;0;0
"TQRMNOQSQHKMKMCDEGGFB00653405";2021;2;1;1;42;"S";10;304;1;"";2;1;"";1;1;1;1;"";1;1;1;1;2;2;2;2;2;2;0;1;2;2;2;0;2;0;1;"";1;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;1;1;2;2;2;2;1;0;1;45000;"4";"4";"4";"4";"";"4";45000;"8";"9";"9";"8";"";"9";368;1;0;98;0;0;0
"TQRMNOQSSHKMKMCDEGGFB00653439";2021;2;2;1;42;"S";10;490;2;"";2;1;"";1;1;1;1;"";1;1;1;1;2;2;2;2;2;2;0;1;2;2;2;0;2;0;3;"";1;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;1;1;2;2;2;3;1;2;62000;"5";"6";"6";"5";"";"6";20666,67;"5";"5";"6";"5";"";"5";532;1;0;2;3;0;0
"TQRMNOPWYHKOKMCDEGGFB00653481";2021;2;1;1;42;"S";10;24;1;"";4;1;"";1;1;1;1;"";1;1;1;1;2;2;2;4;3;2;0;1;1;1;2;0;2;0;1;"";1;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;1;2;2;2;4;0;4;0;"12";"12";"12";"12";"";"12";0;"12";"12";"12";"12";"";"12";0;2;0;96;0;0;0
"TQRMNOPXQHKOKMCDEGGFB00699050";2021;2;1;1;42;"S";10;17;1;"";4;1;"";3;1;1;1;"";1;1;1;1;2;2;2;4;1;2;0;1;2;2;2;0;2;0;6;"";1;"";1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;1;0;1;99000;"8";"8";"9";"8";"";"8";99000;"10";"10";"10";"10";"";"10";19;96;0;1;0;0;0
"TQRMNOPQPHKOKOCDEFNFF00700784";2021;2;1;1;41;"N";7;222;1;"";4;1;"";4;1;1;1;"";1;1;1;1;2;2;2;4;1;2;0;1;2;1;2;0;2;0;1;"";2;"";1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;0;2;0;"12";"12";"12";"";"12";"12";0;"12";"12";"12";"";"12";"12";0;2;0;1;0;0;0
"TQRMNOPQQHKOKOCDEFNFF00698286";2021;2;1;1;41;"N";7;253;1;"";4;1;"";4;1;1;1;"";1;1;1;1;2;2;2;4;1;2;0;1;2;1;2;0;2;0;1;"";2;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;2;2;2;2;2;0;2;85000;"7";"8";"8";"";"8";"8";42500;"8";"9";"10";"";"9";"9";317;2;0;98;0;0;0
"TQRMNORWVHKOKOCDEFNFF00657409";2021;2;1;1;41;"N";7;204;1;"";3;2;"";4;1;1;1;"";1;1;1;2;2;2;2;3;1;2;0;1;2;2;2;0;2;0;1;"";2;"";1;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;60000;"5";"6";"7";"";"6";"6";60000;"9";"10";"10";"";"10";"10";225;97;0;98;0;0;0
"TQRMNOQTWHKOLNCDEOJAH00657006";2021;2;1;1;44;"N";93;63;1;"";1;1;"";4;1;1;1;"";1;1;1;1;2;2;2;1;1;2;0;1;2;2;2;0;2;0;1;"";1;"";1;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;6;2;4;16600;"1";"1";"1";"";"1";"1";2766,67;"1";"1";"1";"";"1";"1";63;2;3;98;0;0;0
"TQRMNOPYVHLNLNCDEOJAH00705653";2021;2;1;1;44;"N";93;47;1;"";5;1;"";4;1;1;1;"";1;1;1;1;2;2;2;5;1;2;0;1;2;2;2;0;2;0;3;"";1;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;1;0;1;0;"12";"12";"12";"";"12";"12";0;"12";"12";"12";"";"12";"12";0;1;0;98;0;0;0
"TQRMNOPYXHLNLNCDEOJAH00705654";2021;2;1;1;44;"N";93;71;1;"";4;1;"";4;1;1;1;"";1;1;1;1;2;2;2;4;3;2;0;1;1;2;2;0;2;0;1;"";1;"";1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;4;0;4;0;"12";"12";"12";"";"12";"12";0;"12";"12";"12";"";"12";"12";0;1;0;98;0;0;0
"TQRMNOPYYHLNLNCDEOJAH00705655";2021;2;1;1;44;"N";93;81;1;"";4;1;"";4;1;1;1;"";1;1;1;1;2;2;2;4;1;2;0;1;2;2;2;0;2;0;8;"";1;"";1;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;1;2;2;2;2;2;2;1;0;1;0;"0";"0";"0";"";"0";"0";0;"0";"0";"0";"";"0";"0";88;1;0;98;0;0;0
"TQRMNORSWHLNLNCDEOJAH00705656";2021;2;1;1;44;"N";93;64;1;"";5;1;"";3;1;1;1;"";1;1;1;1;2;2;2;5;3;2;0;1;2;2;2;0;2;0;1;"";1;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;5;0;5;0;"12";"12";"12";"";"12";"12";0;"12";"12";"12";"";"12";"12";0;1;0;3;0;0;0
"TQRMNORTPHLNLNCDEOJAH00705657";2021;2;1;1;44;"N";93;73;1;"";5;1;"";2;1;1;1;"";1;1;1;1;2;2;2;5;3;2;0;1;2;2;2;0;2;0;3;"";1;"";1;1;1;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;5;1;4;0;"12";"12";"12";"";"12";"12";0;"12";"12";"12";"";"12";"12";0;4;0;98;0;0;0
"TQRMNOQVRHJOLNCDEOJAH00659418";2021;2;1;1;44;"N";93;76;1;"";3;1;"";4;1;1;1;"";1;1;1;1;2;2;2;3;2;2;0;1;2;2;2;0;2;0;3;"";1;"";1;1;2;2;2;2;2;1;2;2;2;2;2;2;2;1;2;2;1;2;2;2;2;4;1;3;0;"12";"12";"12";"";"12";"12";0;"12";"12";"12";"";"12";"12";0;1;0;98;0;0;0
"TQRMNOQVTHJOLNCDEOJAH00659419";2021;2;1;1;44;"N";93;81;1;"";3;1;"";4;1;1;1;"";1;1;1;1;2;2;2;3;1;2;0;1;2;2;2;0;2;0;1;"";1;"";1;2;1;2;2;2;2;2;1;1;2;2;2;2;1;2;2;2;1;2;2;2;2;1;0;1;0;"12";"12";"12";"";"12";"12";0;"12";"12";"12";"";"12";"12";0;1;0;97;0;0;0
"TQRMNOSTRHJOLNCDEOJAH00659456";2021;2;1;1;44;"N";93;64;1;"";4;1;"";2;1;1;1;"";1;1;1;1;2;2;2;4;1;2;0;1;2;2;2;0;2;0;1;"";1;"";1;2;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;1;2;2;2;2;1;0;1;19000;"1";"1";"1";"";"1";"1";19000;"4";"5";"3";"";"5";"3";74;1;0;98;0;0;0
"TQRMNOSTTHJOLNCDEOJAH00659423";2021;2;1;1;44;"N";93;106;1;"";2;1;"";2;1;1;1;"";1;1;1;1;2;2;2;2;1;2;0;1;2;2;2;0;2;0;6;"";2;"";1;1;2;2;2;2;2;2;1;1;2;2;2;2;2;2;1;1;2;1;2;2;2;1;0;1;0;"12";"12";"12";"";"12";"12";0;"12";"12";"12";"";"12";"12";0;1;0;98;0;0;0
"TQRMNOPYVHMOLTCDEGGFB00699173";2021;2;1;1;42;"S";10;411;1;"";2;3;"";1;2;1;1;"";1;1;1;1;2;2;2;2;2;2;0;1;2;2;2;0;2;0;1;"";1;"";1;1;1;2;1;2;2;2;1;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;0;2;49000;"4";"5";"4";"4";"";"5";24500;"6";"6";"7";"6";"";"6";482;1;0;98;0;0;0
"TQRMNOPYWHMOLTCDEGGFB00702283";2021;2;1;1;42;"S";10;345;1;"";4;1;"";1;1;1;1;"";1;1;1;1;2;2;2;4;1;2;0;1;1;2;2;0;2;0;6;"";2;"";1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;2;2;2;2;1;0;1;25000;"2";"2";"2";"2";"";"2";25000;"6";"6";"7";"6";"";"7";388;1;0;98;0;0;0
"TQRMNOPYXHMOLTCDEGGFB00702091";2021;2;1;1;42;"S";10;535;1;"";3;1;"";1;1;1;1;"";1;1;1;1;2;2;2;3;2;2;0;1;1;2;2;0;2;0;3;"";1;"";1;1;2;2;2;2;2;1;2;2;2;2;2;1;2;1;2;2;2;2;2;2;2;5;2;3;69800;"6";"7";"6";"6";"";"6";13960;"3";"3";"3";"3";"";"3";659;2;5;1;0;0;0
"TQRMNOPYYHMOLTCDEGGFB00699174";2021;2;1;1;42;"S";10;312;1;"";3;1;"";1;1;1;1;"";1;1;1;1;2;2;2;2;1;2;0;1;2;1;2;0;2;0;1;"";1;"";1;2;1;2;1;2;2;2;2;2;2;2;2;2;2;1;2;1;1;2;2;2;2;2;0;2;42000;"3";"4";"4";"3";"";"4";21000;"5";"6";"6";"5";"";"5";348;2;0;1;0;0;0
"TQRMNOSPWHMOKMCDEFNFF00699044";2021;2;1;1;41;"N";7;225;1;"";3;1;"";4;1;1;1;"";1;1;1;2;2;2;2;3;1;2;0;1;2;2;2;0;2;0;2;"";2;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;62000;"5";"6";"7";"";"6";"6";31000;"7";"7";"9";"";"8";"8";273;2;0;98;0;0;0
