CODUSU;ANO4;TRIMESTRE;NRO_HOGAR;REALIZADA;REGION;MAS_500;AGLOMERADO;PONDERA;IV1;IV1_ESP;IV2;IV3;IV3_ESP;IV4;IV5;IV6;IV7;IV7_ESP;IV8;IV9;IV10;IV11;IV12_1;IV12_2;IV12_3;II1;II2;II3;II3_1;II4_1;II4_2;II4_3;II5;II5_1;II6;II6_1;II7;II7_ESP;II8;II8_ESP;II9;V1;V2;V21;V22;V3;V4;V5;V6;V7;V8;V9;V10;V11;V12;V13;V14;V15;V16;V17;V18;V19_A;V19_B;IX_TOT;IX_MEN10;IX_MAYEQ10;ITF;DECIFR;IDECIFR;RDECIFR;GDECIFR;PDECIFR;ADECIFR;IPCF;DECCFR;IDECCFR;RDECCFR;GDECCFR;PDECCFR;ADECCFR;PONDIH;VII1_1;VII1_2;VII2_1;VII2_2;VII2_3;VII2_4
TQRMNOUTXHKOLQCDEGLDF00789472;2022;4;1;1;41;N;15;146;1;;5;1;;4;1;1;1;;1;1;1;1;2;2;2;5;2;2;0;2;2;2;0;0;0;0;1;;2;;1;1;1;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;0;2;50000;1;1;2;;2;2;25000;2;2;3;;2;3;152;1;0;2;0;0;0
TQRMNOQUTHMNLQCDEGLDF00713721;2022;4;1;1;41;N;15;98;1;;2;1;;4;1;1;1;;1;1;1;1;2;2;2;2;2;2;0;1;1;1;2;0;2;0;1;;2;;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;0;2;148000;6;6;7;;6;8;74000;7;8;9;;8;9;104;1;0;98;0;0;0
TQRMNOQUPHMNLQCDEGPDJ00713444;2022;4;1;1;40;N;19;141;1;;3;1;;2;1;1;3;;1;2;1;1;2;2;2;3;2;2;0;1;2;2;2;0;2;0;1;;1;;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;3;0;3;310000;9;10;10;;10;10;103333,33;9;9;10;;9;10;141;1;2;98;0;0;0
TQRMNORVTHMOKSCDEFOCD00714139;2022;4;1;1;41;N;8;183;1;;3;2;;4;2;1;1;;1;1;1;1;2;2;2;3;2;2;0;1;1;2;2;0;2;0;1;;2;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;0;12;12;12;;12;12;0;12;12;12;;12;12;0;2;3;98;0;0;0
TQRMNORWUHMMKTCDEFOCD00713507;2022;4;1;1;41;N;8;369;1;;2;1;;2;2;1;1;;1;1;1;1;2;2;2;2;1;2;0;1;1;2;2;0;2;0;3;;2;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;5;0;5;375000;10;10;10;;10;10;75000;7;8;9;;8;9;471;2;0;98;0;0;0
TQRMNOSSTHLMKSCDEFOCD00715430;2022;4;1;1;41;N;8;254;1;;4;1;;5;1;1;1;;1;1;1;1;2;2;2;4;3;2;0;1;1;1;2;0;2;0;1;;2;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;0;2;0;12;12;12;;12;12;0;12;12;12;;12;12;0;1;2;98;0;0;0
TQRMNOPTQHMOKUCDEFOCD00713508;2022;4;1;1;41;N;8;250;1;;2;1;;4;1;1;1;;1;1;1;2;2;2;2;2;2;2;0;1;2;1;2;0;2;0;1;;2;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;0;3;85000;3;3;4;;3;5;28333,33;2;3;4;;3;5;272;2;0;98;0;0;0
TQRMNOTVUHLOKPCDEIMBF00719958;2022;4;1;1;43;N;36;159;2;;1;1;;1;1;1;1;;1;1;1;1;2;2;2;1;1;2;0;1;2;2;2;0;2;0;3;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;1;2;2;2;2;3;1;2;156000;6;7;7;;7;7;52000;5;6;5;;6;5;186;2;1;98;0;0;0
TQRMNOPVXHLOKQCDEIMBF00719959;2022;4;1;1;43;N;36;119;1;;3;1;;4;1;1;1;;1;1;1;1;2;2;2;3;3;2;0;1;2;2;2;0;2;0;1;;2;;1;2;2;2;2;2;2;1;2;2;2;2;2;2;1;1;2;2;1;1;2;2;2;4;0;4;27000;1;1;1;;1;1;6750;1;1;1;;1;1;113;1;0;4;0;0;0
TQRMNOPWPHLOKQCDEIMBF00719960;2022;4;1;1;43;N;36;130;1;;1;1;;4;1;1;1;;1;1;1;3;2;2;2;1;1;2;0;1;2;2;2;0;2;0;3;;2;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;2;2;2;2;2;0;2;160000;6;7;7;;7;7;80000;7;8;7;;8;8;151;1;3;98;0;0;0
TQRMNORYSHLOKQCDEIMBF00719961;2022;4;1;1;43;N;36;98;1;;2;1;;4;2;1;1;;1;1;1;3;2;2;2;2;1;2;0;1;2;2;2;0;2;0;2;;2;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;0;2;0;12;12;12;;12;12;0;12;12;12;;12;12;0;1;0;98;0;0;0
TQRMNOPWXHMOLLCDEIMBF00713511;2022;4;1;1;43;N;36;77;1;;3;1;;2;1;1;1;;1;1;1;3;1;2;1;3;1;2;0;1;2;2;2;0;2;0;1;;2;;1;1;1;2;2;2;2;2;2;2;1;2;2;2;2;1;2;2;2;2;2;2;2;1;0;1;230000;8;9;9;;9;9;230000;10;10;10;;10;10;73;1;0;98;0;0;0
TQRMNOPWVHJOKSCDEIMBF00794736;2022;4;1;1;43;N;36;164;1;;3;2;;2;2;1;1;;1;1;1;2;2;2;2;3;2;2;0;1;2;2;2;0;2;0;7;;2;;1;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;4;2;2;105000;4;4;4;;5;5;26250;2;2;2;;3;2;167;1;0;98;0;0;0
TQRMNOPXWHMOLMCDEIMBF00713535;2022;4;1;1;43;N;36;116;1;;1;1;;2;1;1;1;;1;1;1;2;2;2;2;1;1;2;0;1;2;2;2;0;2;0;3;;2;;1;2;1;2;1;2;2;2;2;2;2;2;2;2;2;1;2;2;1;2;2;2;2;1;0;1;50000;1;1;1;;2;1;50000;5;5;5;;6;5;131;1;0;98;0;0;0
TQTMNORRSHMOLMCDEIMBF00713537;2022;4;1;1;43;N;36;147;1;;1;1;;2;1;1;1;;1;1;1;2;2;2;2;1;1;2;0;1;2;2;2;0;2;0;2;;2;;1;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;5;1;4;135000;5;6;6;;6;6;27000;2;2;2;;3;2;178;1;0;97;0;0;0
TQRMNORRSHMOLMCDEIMBF00713538;2022;4;1;1;43;N;36;161;1;;2;1;;2;1;1;1;;1;1;1;2;2;2;2;2;2;2;0;1;2;2;2;0;2;0;2;;2;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;4;2;2;215000;8;8;8;;8;8;53750;6;6;5;;6;6;175;1;0;98;0;0;0
TQRMNORWWHJMLMCDEIOAH00794843;2022;4;1;1;43;N;38;158;1;;3;1;;5;1;1;1;;1;1;1;1;2;2;2;3;2;2;0;1;1;2;2;0;2;0;4;;2;;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;2;2;2;2;6;0;6;160000;6;7;7;;7;7;26666,67;2;2;2;;3;2;145;2;0;98;0;0;0
TQRMNORRPHLOLLCDEIOAH00719994;2022;4;1;1;43;N;38;152;2;;1;2;;4;2;2;1;;1;2;2;3;2;2;2;1;1;2;0;1;2;2;2;0;2;0;2;;2;;3;2;2;2;2;2;2;1;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;6;4;2;93000;3;4;4;;4;4;15500;1;1;1;;1;1;109;1;0;98;0;0;0
TQRMNORSVHMOKMCDEOJAH00713386;2022;4;1;1;44;N;93;46;1;;3;1;;4;1;1;1;;1;1;1;1;2;2;2;3;2;2;0;1;2;2;2;0;2;0;1;;1;;1;1;2;2;2;2;2;1;2;2;2;2;2;1;2;1;2;1;1;1;2;2;2;4;0;4;0;12;12;12;;12;12;0;12;12;12;;12;12;0;2;4;98;0;0;0
TQRMNOPVTHMMKMCDEOJAH00713387;2022;4;1;1;44;N;93;62;1;;3;1;;2;1;1;1;;1;1;1;1;2;2;2;3;2;2;0;1;2;2;2;0;2;0;1;;1;;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;2;2;2;2;3;0;3;0;12;12;12;;12;12;0;12;12;12;;12;12;0;1;0;2;0;0;0
TQRMNOSUQHLMKOCDEOJAH00720279;2022;4;1;1;44;N;93;94;1;;3;1;;4;1;1;1;;1;1;1;1;2;2;2;3;2;2;0;1;2;2;2;0;2;0;1;;1;;1;2;1;1;2;2;2;2;2;2;2;2;2;2;2;1;2;1;1;2;2;2;2;2;0;2;306000;9;10;9;;10;9;153000;10;10;9;;10;9;119;2;0;98;0;0;0
TQRMNORUPHJKKTCDEFKID00794844;2022;4;1;1;43;S;4;1445;2;;2;1;;1;1;1;1;;1;1;1;1;2;2;2;2;2;2;0;1;1;1;2;0;2;0;1;;1;;1;1;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;3;1;2;0;12;12;12;12;;12;0;12;12;12;12;;12;0;96;0;98;0;0;0
TQRMNOQUXHKLKSCDEFKID00787624;2022;4;1;1;43;S;4;1051;2;;4;1;;9;1;1;1;;1;1;1;1;2;2;2;4;2;1;1;1;2;2;2;0;2;0;1;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;1;2;1;2;1;2;2;2;2;3;1;2;0;12;12;12;12;;12;0;12;12;12;12;;12;0;1;0;97;0;0;0
TQRMNOPPUHJLKUCDEFKID00794845;2022;4;1;1;43;S;4;1160;2;;1;1;;9;1;1;1;;1;1;1;1;2;2;2;1;1;2;0;1;2;2;2;0;2;0;1;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;1;0;1;0;12;12;12;12;;12;0;12;12;12;12;;12;0;1;0;98;0;0;0
TQRMNOPPSHJKLLCDEFKID00794846;2022;4;1;1;43;S;4;809;1;;3;1;;2;1;1;1;;1;1;1;1;2;2;2;3;2;2;0;1;1;2;2;0;2;0;1;;1;;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;0;12;12;12;12;;12;0;12;12;12;12;;12;0;98;0;2;0;0;0
TQRMNOSPPHLLKQCDEFKID00776149;2022;4;1;1;43;S;4;595;2;;2;1;;1;1;1;1;;1;1;1;1;2;2;2;2;1;2;0;1;2;2;2;0;2;0;4;;1;;1;2;1;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;43000;1;1;1;1;;1;43000;4;5;4;4;;4;853;1;0;97;0;0;0
TQRMNOTYUHKLKUCDEFKID00794847;2022;4;1;1;43;S;4;1477;2;;2;1;;9;1;1;1;;1;1;1;1;2;2;2;2;1;2;0;1;1;2;2;0;2;0;3;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;213000;8;8;8;8;;8;106500;9;9;9;9;;9;3066;1;2;98;0;0;0
TQRMNOPPXHMMKUCDEFKID00713412;2022;4;1;1;43;S;4;516;1;;3;1;;4;1;1;1;;1;1;1;1;2;2;2;3;2;2;0;1;1;2;2;0;2;0;1;;1;;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;0;2;127000;5;5;5;5;;6;63500;6;7;6;6;;7;1030;2;0;1;0;0;0
TQRMNOPTRHJMLOCDEFIAH00794848;2022;4;1;1;43;S;2;744;1;;2;1;;4;1;1;1;;1;1;1;1;2;2;2;2;1;2;0;1;1;1;2;0;2;0;1;;1;;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;188000;7;8;7;7;;7;94000;8;9;8;8;;8;1333;2;0;1;0;0;0
TQRMNOQWPHJMLOCDEFIAH00794849;2022;4;1;1;43;S;2;744;2;;2;1;;2;1;1;1;;1;1;1;1;2;2;2;2;1;2;0;1;1;2;2;0;2;0;1;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;27000;1;1;1;1;;1;27000;2;2;2;2;;2;1177;1;0;98;0;0;0
TQRMNOQUWHLMLOCDEFIAH00714473;2022;4;1;1;43;S;2;530;2;;2;1;;1;1;1;1;;1;1;1;1;2;2;2;2;2;2;0;1;1;2;2;0;2;0;1;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;4;0;4;260000;9;9;9;9;;9;65000;7;7;6;6;;6;852;1;2;3;0;0;0
TQRMNOSQUHLMLOCDEFIAH00714474;2022;4;1;1;43;S;2;847;2;;3;1;;2;1;1;1;;1;1;1;1;2;2;2;3;2;2;0;1;1;2;2;0;2;0;3;;1;;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;0;2;149800;6;6;6;6;;6;74900;7;8;7;7;;7;771;1;0;98;0;0;0
TQRMNOQRSHMMLNCDEFIAH00787338;2022;4;1;1;43;S;2;410;1;;3;1;;4;1;1;1;;1;1;1;1;2;2;2;3;3;2;0;1;1;1;2;0;2;0;3;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;0;3;45100;1;1;1;1;;1;15033,33;1;1;1;1;;1;665;1;0;2;3;0;0
TQRMNOQVXHMMLPCDEFIAH00713728;2022;4;1;1;43;S;2;648;1;;3;1;;4;1;1;1;;1;1;1;1;2;2;2;3;1;2;0;1;2;2;2;0;2;0;1;;2;;1;1;2;2;2;2;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;5;3;2;92000;3;4;4;3;;4;18400;1;1;1;1;;1;976;2;0;98;0;0;0
TQRMNOSURHMMLPCDEFIAH00713729;2022;4;1;1;43;S;2;621;1;;5;1;;4;1;1;1;;1;1;1;2;2;2;2;5;3;2;0;1;1;1;2;0;2;0;1;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;5;0;5;120000;5;5;5;5;;5;24000;2;2;2;2;;2;1228;2;4;1;0;0;0
TQRMNORUSHLOLQCDEFIAH00714472;2022;4;1;1;43;S;2;797;1;;3;1;;4;1;1;1;;1;2;2;2;2;2;2;3;2;2;0;1;1;2;2;0;2;0;3;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;3;1;2;105000;4;4;4;4;;4;35000;3;3;3;3;;3;564;1;0;98;0;0;0
TQRMNOPPSHJOLQCDEFIAH00794850;2022;4;1;1;43;S;2;1533;1;;3;1;;2;2;1;1;;1;1;1;2;2;2;2;3;3;2;0;1;1;2;2;0;2;0;1;;2;;1;1;2;2;2;2;2;1;1;2;2;2;2;2;1;2;2;1;1;1;2;2;2;5;2;3;69400;2;2;2;2;;2;13880;1;1;1;1;;1;1810;1;2;98;0;0;0
TQRMNOPWYHJMTLCDEIJAH00794851;2022;4;1;1;1;S;33;1813;1;;2;1;;4;1;1;1;;1;1;1;1;2;2;2;2;1;2;0;1;1;2;2;0;2;0;4;;1;;1;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;1;2;0;12;;12;12;;12;0;12;;12;12;;12;0;1;0;2;0;0;0
TQRMNORUWHKKSMCDEIJAH00792087;2022;4;1;1;1;S;33;2199;2;;3;1;;4;1;1;1;;1;1;1;1;2;2;2;3;3;2;0;1;1;2;2;0;2;0;1;;1;;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;2;2;2;2;3;0;3;225000;8;;8;8;;8;75000;7;;7;7;;8;3963;2;1;98;0;0;0
TQRMNOQPVHMKTNCDEIJAH00794852;2022;4;1;1;1;S;33;2775;2;;4;1;;1;1;1;1;;1;1;1;1;2;2;2;4;1;2;0;1;1;2;2;0;2;0;1;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;300000;9;;9;9;;9;300000;10;;10;10;;10;5194;1;0;96;0;0;0
TQRMNOTRXHJOKQCDEGPDJ00794978;2022;4;1;1;40;N;19;200;2;;3;1;;2;1;1;1;;1;1;1;1;2;2;2;3;3;2;0;1;2;2;2;0;2;0;3;;1;;1;2;2;2;2;2;2;2;2;1;2;2;2;2;1;2;2;2;2;2;2;2;2;3;0;3;35000;1;1;1;;1;1;11666,67;1;1;1;;1;1;200;1;0;98;0;0;0
TQRMNOSPUHJMKSCDEGPDJ00794979;2022;4;1;1;40;N;19;265;2;;3;1;;9;1;1;1;;1;1;1;1;2;2;2;3;1;2;0;1;1;2;2;0;2;0;1;;2;;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;2;2;2;0;2;120000;5;5;6;;5;6;60000;6;6;8;;7;8;265;2;0;98;0;0;0
TQRMNORTUHKMKQCDEGPDJ00789828;2022;4;1;1;40;N;19;231;3;;1;1;;2;1;1;1;;1;2;1;1;2;2;2;1;1;2;0;2;2;2;0;0;0;0;3;;4;ELECTRICO;2;1;2;2;2;2;2;2;2;1;2;2;2;2;2;1;1;2;2;1;2;2;2;1;0;1;24000;1;1;1;;1;1;24000;2;2;3;;2;3;231;1;0;98;0;0;0
TQRMNOPWWHJLLNCDEGPDJ00794980;2022;4;1;1;40;N;19;270;1;;6;1;;1;1;1;1;;1;1;1;1;2;2;2;6;5;1;1;1;1;1;2;0;2;0;1;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;5;2;3;210000;8;8;9;;8;9;42000;4;4;6;;5;6;270;3;1;98;0;0;0
TQRMNOSSWHKMKSCDEGKDB00794981;2022;4;1;1;43;N;14;143;1;;1;1;;4;1;1;1;;1;1;1;1;2;2;2;2;1;2;0;2;2;1;2;0;2;0;1;;2;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;0;12;12;12;;12;12;0;12;12;12;;12;12;0;1;0;98;0;0;0
TQRMNOQYQHMOKOCDEGLDF00712296;2022;4;1;1;41;N;15;126;1;;2;1;;2;1;1;1;;1;1;1;1;2;2;2;2;2;2;0;1;1;1;2;0;2;0;1;;2;;1;2;1;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;1;2;2;2;2;2;0;2;85000;3;3;4;;3;4;42500;4;4;6;;5;7;147;1;0;98;0;0;0
TQRMNOPXPHKMKUCDEHGHJ00789945;2022;4;1;1;44;N;20;234;1;;4;1;;4;1;1;1;;1;1;1;1;2;2;2;4;1;2;0;1;1;2;2;0;2;0;3;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;0;12;12;12;;12;12;0;12;12;12;;12;12;0;1;0;2;0;0;0
TQRMNOTUQHKMKTCDEOJAH00793079;2022;4;1;1;44;N;93;162;2;;2;1;;2;1;1;1;;1;1;1;1;2;2;2;2;1;2;0;1;2;2;2;0;2;0;3;;1;;1;1;2;2;2;2;2;1;2;2;2;2;2;2;2;1;2;2;1;2;2;2;2;3;1;2;129700;5;6;4;;6;4;43233,33;4;5;3;;5;3;207;2;0;98;0;0;0
TQRMNOQXWHLOKTCDEOJAH00720293;2022;4;1;1;44;N;93;31;1;;1;1;;1;1;1;1;;1;1;1;1;2;2;2;1;1;2;0;1;2;2;2;0;2;0;1;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;98000;4;4;2;;4;3;98000;8;9;7;;9;8;33;1;0;98;0;0;0
TQRMNOPYVHJKLLCDEOJAH00794982;2022;4;1;1;44;N;93;64;2;;3;1;;2;1;1;1;;1;1;1;1;2;2;2;3;2;2;0;1;2;2;2;0;2;0;3;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;0;2;182000;7;8;6;;8;6;91000;8;8;7;;9;8;82;1;2;98;0;0;0
TQRMNOPPUHKMKTCDEIHJF00791097;2022;4;2;1;44;N;31;168;1;;4;1;;4;1;1;1;;1;1;1;1;2;2;2;4;1;2;0;1;2;2;2;0;2;0;3;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;120000;5;5;4;;5;2;120000;9;9;8;;9;7;181;1;0;98;0;0;0
TQRMNOSTSHJMKSCDEIHJF00794983;2022;4;1;1;44;N;31;166;1;;2;1;;4;1;1;1;;1;1;1;1;2;2;2;2;1;2;0;1;2;2;2;0;2;0;3;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;150000;6;6;5;;7;4;150000;10;10;9;;10;8;178;1;0;98;0;0;0
TQRMNOPPXHJOLUCDEFKID00794984;2022;4;1;1;43;S;4;896;1;;3;1;;2;1;1;1;;1;1;1;1;2;2;2;3;2;2;0;1;1;1;2;0;2;0;1;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;4;1;3;282000;9;9;9;9;;9;70500;7;7;7;7;;7;1734;2;1;98;0;0;0
TQRMNOSSSHJMMLCDEFKID00794985;2022;4;1;1;43;S;4;703;1;;2;1;;2;1;1;1;;1;1;1;1;2;2;2;2;2;2;0;1;1;1;2;0;2;0;1;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;4;1;3;200000;8;8;8;7;;8;50000;5;6;5;5;;5;1218;2;0;1;0;0;0
TQRMNOSPUHJOMMCDEFKID00794986;2022;4;1;1;43;S;4;1174;2;;2;2;;4;2;1;1;;1;1;1;3;2;2;2;2;2;2;0;1;2;2;2;0;2;0;6;;2;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;4;0;4;143000;6;6;6;6;;6;35750;3;4;3;3;;3;2233;2;0;98;0;0;0
TQRMNORPTHJMLLCDEHIBB00794987;2022;4;1;1;40;N;22;99;1;;4;1;;2;1;1;1;;1;1;1;1;2;2;2;4;3;2;0;1;2;1;2;0;2;0;1;;2;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;3;0;3;168000;7;7;8;;7;7;56000;6;6;8;;6;7;144;1;2;98;0;0;0
TQRMNORWXHJOLMCDEHIBB00794988;2022;4;1;1;40;N;22;219;1;;2;1;;2;1;1;1;;1;1;1;1;2;2;2;2;2;2;0;1;2;2;2;0;2;0;1;;2;;1;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;7;2;5;205000;8;8;9;;8;8;29285,71;3;3;4;;3;4;308;4;2;98;0;0;0
TQRMNOQSXHMOKNCDEGJBF00712817;2022;4;1;1;43;S;13;436;1;;3;1;;2;1;1;1;;1;1;1;4;2;2;2;3;2;2;0;1;2;1;2;0;2;0;1;;2;;1;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;1;2;52800;2;2;2;2;;1;17600;1;1;1;1;;1;428;1;0;98;0;0;0
TQRMNORWSHKNKMCDEGJBF00789087;2022;4;1;1;43;S;13;1102;1;;2;1;;2;1;1;1;;1;1;1;2;2;2;2;2;1;2;0;1;2;1;2;0;2;0;1;;2;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;2;2;2;2;2;0;2;0;12;12;12;12;;12;0;12;12;12;12;;12;0;2;1;98;0;0;0
TQRMNOQWQHJOKMCDEGJBF00794989;2022;4;1;1;43;S;13;853;1;;2;1;;1;1;1;1;;1;1;1;2;2;2;2;2;2;2;0;1;2;2;2;0;2;0;3;;2;;1;1;2;2;2;2;2;1;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;5;0;5;206000;8;8;8;8;;8;41200;4;4;4;4;;4;918;1;0;98;0;0;0
TQRMNOPSSHJMKUCDEHLEH00794990;2022;4;1;1;40;N;25;143;1;;3;1;;1;1;1;1;;1;1;1;1;2;2;2;3;2;2;0;1;1;1;2;0;2;0;1;;2;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;5;0;5;148500;6;6;7;;6;7;29700;3;3;4;;3;4;152;2;0;1;3;4;0
TQSMNORRUHMOLTCDEGGFB00715704;2022;4;1;1;42;S;10;381;1;;3;1;;1;1;1;1;;1;1;1;1;2;2;2;3;1;2;0;1;1;1;2;0;2;0;1;;1;;1;1;1;2;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;0;12;12;12;12;;12;0;12;12;12;12;;12;0;2;0;98;0;0;0
TQRMNORYVHJMKRCDEGGFB00794991;2022;4;1;1;42;S;10;456;1;;4;1;;4;2;1;1;;1;1;1;1;2;2;2;4;4;2;0;1;1;1;2;0;2;0;1;;1;;1;1;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;5;0;5;225000;8;9;9;8;;9;45000;5;5;5;4;;5;881;3;0;2;1;0;0
TQRMNOQVUHJLKSCDEGGFB00794992;2022;4;1;1;42;S;10;612;2;;2;1;;1;1;1;1;;1;1;1;1;2;2;2;2;1;2;0;1;2;2;2;0;2;0;3;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;0;2;0;12;12;12;12;;12;0;12;12;12;12;;12;0;1;0;1;0;0;0
TQRMNOQVRHJMKSCDEIGED00794993;2022;4;1;1;43;N;30;221;1;;1;1;;1;1;1;1;;1;1;1;1;2;2;2;1;1;2;0;1;2;2;2;0;2;0;3;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;1;1;2;2;2;2;0;2;120000;5;5;5;;5;5;60000;6;6;6;;7;5;364;1;2;98;0;0;0
TQRMNOSWRHLOKMCDEFLID00714974;2022;4;1;1;43;S;5;359;1;;4;2;;4;2;1;1;;1;1;2;2;2;2;2;4;4;2;0;1;2;2;2;0;2;0;1;;2;;1;1;1;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;7;1;6;0;12;12;12;12;;12;0;12;12;12;12;;12;0;1;0;2;3;0;0
TQRMNOPXUHKOKNCDEFLID00787864;2022;4;1;1;43;S;5;333;1;;7;1;;4;1;1;2;;1;1;1;2;2;2;2;7;1;1;1;1;1;2;2;0;2;0;1;;2;;1;2;1;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;1;2;2;2;2;2;0;2;0;12;12;12;12;;12;0;12;12;12;12;;12;0;2;0;1;0;0;0
TQRMNOPQWHLLKRCDEFOCD00715446;2022;4;1;1;41;N;8;432;1;;3;1;;3;1;1;1;;1;1;1;1;2;2;2;3;2;2;0;1;1;2;2;0;2;0;1;;2;;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;1;0;1;60000;2;2;2;;2;3;60000;6;7;8;;7;8;514;1;0;98;0;0;0
TQRMNOPWXHKOKOCDEFNFF00788182;2022;4;2;1;41;N;7;305;2;;1;1;;9;1;1;1;;1;1;1;1;2;2;2;3;1;2;0;1;2;2;2;0;2;0;1;;2;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;0;2;0;12;12;12;;12;12;0;12;12;12;;12;12;0;2;0;1;0;0;0
