CODUSU;ANO4;TRIMESTRE;NRO_HOGAR;REALIZADA;REGION;MAS_500;AGLOMERADO;PONDERA;IV1;IV1_ESP;IV2;IV3;IV3_ESP;IV4;IV5;IV6;IV7;IV7_ESP;IV8;IV9;IV10;IV11;IV12_1;IV12_2;IV12_3;II1;II2;II3;II3_1;II4_1;II4_2;II4_3;II5;II5_1;II6;II6_1;II7;II7_ESP;II8;II8_ESP;II9;V1;V2;V21;V22;V3;V4;V5;V6;V7;V8;V9;V10;V11;V12;V13;V14;V15;V16;V17;V18;V19_A;V19_B;IX_TOT;IX_MEN10;IX_MAYEQ10;ITF;DECIFR;IDECIFR;RDECIFR;GDECIFR;PDECIFR;ADECIFR;IPCF;DECCFR;IDECCFR;RDECCFR;GDECCFR;PDECCFR;ADECCFR;PONDIH;VII1_1;VII1_2;VII2_1;VII2_2;VII2_3;VII2_4
"TQRMNOQWSHMOLLCDEGIBJ00642185";2020;3;1;1;41;"N";12;193;1;;5;1;;4;1;1;1;;1;1;1;1;2;2;2;2;2;2;0;1;1;2;2;0;2;0;1;;2;;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;4;0;4;39000;"04";"04";"05";;;"05";9750;"03";"03";"03";;;"03";208;2;3;4;0;0;0
"TQRMNOSUSHMOLLCDEGIBJ00642187";2020;3;1;1;41;"N";12;164;1;;4;1;;4;1;1;1;;1;1;1;1;2;2;2;4;3;2;0;1;1;1;2;0;2;0;1;;2;;1;1;1;2;2;2;2;1;1;2;2;2;2;2;2;1;1;2;1;1;2;2;2;12;3;9;95000;"09";"09";"10";;;"09";7916,67;"02";"02";"02";;;"02";189;5;6;2;3;4;0
"TQRMNOSUVHMOLLCDEGIBJ00642261";2020;3;1;1;41;"N";12;177;1;;4;1;;4;1;1;1;;1;1;1;1;2;2;2;4;2;2;0;1;1;1;2;0;2;0;1;;2;;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;2;2;2;2;3;0;3;54000;"06";"06";"07";;;"07";18000;"05";"05";"07";;;"06";170;2;0;98;0;0;0
"TQRMNOQPWHMMLMCDEGIBJ00642188";2020;3;1;1;41;"N";12;176;1;;6;1;;1;1;1;1;;1;1;1;1;2;2;2;6;4;2;0;1;1;1;2;0;2;0;1;;2;;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;2;2;2;2;6;1;5;92500;"09";"09";"10";;;"09";15416,67;"05";"05";"06";;;"05";199;2;3;5;0;0;0
"TQRMNORUQHMMLMCDEGIBJ00642189";2020;3;1;1;41;"N";12;207;1;;5;1;;1;1;1;1;;1;1;1;1;2;2;2;5;3;2;0;1;1;1;2;0;2;0;1;;2;;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;0;2;57300;"06";"07";"07";;;"07";28650;"08";"08";"09";;;"08";226;1;2;98;0;0;0
"TQRMNORUTHMMLMCDEGIBJ00642266";2020;3;1;1;41;"N";12;207;1;;3;1;;1;1;1;1;;1;1;1;1;2;1;2;3;2;2;0;1;2;2;2;0;2;0;1;;2;;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;0;"12";"12";"12";;;"12";0;"12";"12";"12";;;"12";0;1;2;98;0;0;0
"TQRMNOQXTHMOLNCDEGIBJ00660909";2020;3;1;1;41;"N";12;254;2;;4;1;;4;1;1;1;;1;1;1;1;2;2;2;4;3;2;0;1;1;1;2;0;2;0;3;;2;;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;2;2;2;2;3;0;3;50000;"05";"06";"06";;;"06";16666,67;"05";"05";"06";;;"06";243;1;2;98;0;0;0
"TQRMNOSPRHMOLNCDEGIBJ00642271";2020;3;1;1;41;"N";12;376;1;;4;1;;4;1;1;1;;1;1;1;1;2;2;2;4;3;2;0;1;1;2;2;0;2;0;1;;2;;1;1;2;2;2;2;2;2;2;1;2;2;2;1;2;2;2;2;2;2;2;2;2;3;0;3;31200;"03";"03";"04";;;"03";10400;"03";"03";"04";;;"03";436;1;2;98;0;0;0
"TQRMNOQPYHJOLPCDEGIBJ00657645";2020;3;1;1;41;"N";12;188;1;;4;1;;4;1;1;1;;1;1;1;1;2;2;2;4;3;2;0;1;1;2;2;0;2;0;1;;2;;1;1;1;2;2;2;2;1;1;2;2;2;2;2;2;1;2;1;1;2;2;2;2;9;3;6;101500;"09";"09";"10";;;"09";11277,78;"03";"03";"04";;;"04";211;2;7;1;3;0;0
"TQRMNORQQHKOKSCDEGIBJ00660910";2020;3;1;1;41;"N";12;207;1;;6;1;;4;1;1;1;;1;1;1;1;2;2;2;6;2;2;0;2;2;2;0;0;0;0;2;;2;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;6;1;5;27000;"03";"03";"03";;;"03";4500;"01";"01";"01";;;"01";224;1;2;3;4;0;0
"TQRMNORQTHKOKSCDEGIBJ00660911";2020;3;1;1;41;"N";12;207;1;;4;1;;4;1;1;1;;1;1;1;1;2;1;2;4;3;2;0;2;1;2;2;0;2;0;1;;2;;1;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;3;0;3;34100;"04";"04";"04";;;"04";11366,67;"03";"03";"04";;;"04";227;1;2;3;0;0;0
"TQRMNOSQVHKOKSCDEGIBJ00660912";2020;3;1;1;41;"N";12;207;1;;4;1;;1;1;1;1;;1;1;1;1;2;2;2;4;3;2;0;2;2;1;2;0;2;0;1;;2;;1;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;4;0;4;65000;"07";"07";"08";;;"08";16250;"05";"05";"06";;;"06";238;1;2;3;4;0;0
"TQRMNOPVTHMMKOCDEGIBJ00642240";2020;3;1;1;41;"N";12;176;1;;4;1;;4;1;1;1;;1;1;1;1;2;1;2;4;3;2;0;1;2;1;2;0;2;0;1;;2;;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;2;2;2;2;2;0;2;26900;"03";"03";"03";;;"03";13450;"04";"04";"05";;;"04";187;1;2;98;0;0;0
"TQRMNOPVTHMMKOCDEGIBJ00642240";2020;3;2;1;41;"N";12;197;1;;4;1;;4;1;1;1;;1;1;1;1;2;1;2;2;2;2;0;1;1;2;2;0;2;0;6;;2;;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;4;0;4;53000;"06";"06";"07";;;"07";13250;"04";"04";"05";;;"04";188;1;0;4;0;0;0
"TQRMNORTRHMMKOCDEGIBJ00642273";2020;3;1;1;41;"N";12;182;1;;4;1;;4;1;1;1;;1;1;1;1;2;2;2;4;3;2;0;1;2;1;2;0;2;0;1;;2;;1;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;4;0;4;97000;"09";"09";"10";;;"09";24250;"07";"07";"08";;;"08";189;2;3;1;0;0;0
"TQRMNORTSHMMKOCDEGIBJ00642143";2020;3;1;1;41;"N";12;190;1;;5;1;;4;1;1;1;;1;1;1;1;2;2;2;5;4;2;0;1;1;1;2;0;2;0;1;;2;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;2;2;2;2;4;0;4;0;"00";"00";"00";;;"00";0;"00";"00";"00";;;"00";205;1;2;98;0;0;0
"TQRMNORTUHMMKOCDEGIBJ00642198";2020;3;1;1;41;"N";12;208;1;;3;1;;4;1;1;1;;1;1;1;1;2;2;2;3;2;2;0;1;1;2;2;0;2;0;1;;2;;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;0;3;43600;"05";"05";"06";;;"05";14533,33;"04";"04";"05";;;"05";213;1;2;98;0;0;0
"TQRMNOPRWHJMKQCDEGIBJ00661047";2020;3;1;1;41;"N";12;181;2;;2;1;;4;1;1;1;;1;1;1;1;2;2;2;2;1;2;0;1;2;2;2;0;2;0;3;;2;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;1;2;2;2;1;0;1;34000;"04";"04";"04";;;"04";34000;"08";"09";"09";;;"09";195;1;0;98;0;0;0
"TQRMNOQTYHJMKQCDEGIBJ00661048";2020;3;1;1;41;"N";12;181;1;;4;1;;4;1;1;1;;1;1;1;1;2;2;2;4;1;2;0;1;1;1;2;0;2;0;4;;2;;1;2;1;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;4;2;2;25400;"03";"02";"03";;;"03";6350;"02";"01";"02";;;"02";207;2;0;1;0;0;0
"TQRMNORSYHJMKQCDEGIBJ00661049";2020;3;1;1;41;"N";12;181;1;;4;2;;4;2;1;1;;1;1;1;1;2;2;2;4;3;2;0;1;1;2;2;0;2;0;1;;2;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;2;2;3;0;3;69000;"07";"08";"08";;;"08";23000;"07";"07";"08";;;"07";196;2;0;1;0;0;0
"TQRMNORPUHLMKRCDEGIBJ00636228";2020;3;1;1;41;"N";12;211;1;;4;1;;1;1;1;1;;1;1;1;1;1;2;2;4;3;2;0;1;2;2;2;0;2;0;1;;2;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;3;0;3;24000;"02";"02";"02";;;"02";8000;"02";"02";"02";;;"02";222;2;0;1;3;0;0
"TQSMNORPWHLMKRCDEGIBJ00636201";2020;3;1;1;41;"N";12;343;2;;2;1;;1;1;1;1;;1;1;1;1;2;2;2;2;1;2;0;1;2;2;2;0;2;0;4;;2;;1;2;1;2;2;1;1;2;2;2;2;2;2;2;2;1;2;2;1;2;2;2;2;2;1;1;64400;"07";"07";"08";;;"08";32200;"08";"08";"09";;;"09";359;1;0;98;0;0;0
"TQRMNORPWHLMKRCDEGIBJ00636246";2020;3;1;1;41;"N";12;205;1;;4;1;;1;1;1;1;;1;1;1;1;2;2;2;4;3;2;0;1;2;2;2;0;2;0;1;;2;;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;4;0;4;25000;"02";"02";"03";;;"02";6250;"02";"01";"02";;;"02";203;2;0;3;4;0;0
"TQRMNORPXHLMKRCDEGIBJ00636234";2020;3;1;1;41;"N";12;205;1;;3;1;;1;1;1;1;;1;1;1;1;2;2;2;3;2;2;0;1;2;1;2;0;2;0;1;;2;;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;2;2;2;2;3;0;3;68700;"07";"08";"08";;;"08";22900;"06";"07";"08";;;"07";225;1;3;97;0;0;0
"TQRMNOQYVHKLKNCDEGIBJ00661050";2020;3;1;1;41;"N";12;565;2;;2;1;;4;1;1;1;;1;1;1;1;2;2;2;2;1;2;0;1;2;2;2;0;2;0;3;;4;"electricidad";1;1;2;2;2;2;2;2;2;2;2;2;1;2;2;1;2;2;2;2;2;2;2;1;0;1;57000;"06";"07";"07";;;"07";57000;"10";"10";"10";;;"10";587;1;0;98;0;0;0
"TQRMNOUQTHLMKRCDEGIBJ00636300";2020;3;1;1;41;"N";12;205;1;;2;1;;4;1;1;1;;1;1;1;1;2;1;2;2;1;2;0;1;1;2;2;0;2;0;1;;2;;1;2;1;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;0;3;27100;"03";"03";"03";;;"03";9033,33;"03";"02";"03";;;"03";223;1;0;2;3;0;0
"TQRMNORSTHMOKUCDEGIBJ00642226";2020;3;1;1;41;"N";12;225;1;;3;1;;4;1;1;1;;1;1;1;1;1;2;1;3;2;2;0;1;1;2;2;0;2;0;2;;2;;1;2;1;2;2;2;2;1;2;2;2;2;2;1;1;2;2;2;2;2;2;2;2;3;0;3;47800;"05";"05";"06";;;"06";15933,33;"05";"05";"06";;;"05";243;2;3;1;0;0;0
"TQRMNORSUHMOKUCDEGIBJ00642196";2020;3;1;1;41;"N";12;225;1;;3;1;;4;1;1;1;;1;1;1;1;1;2;2;3;2;2;0;1;1;2;2;0;2;0;1;;2;;1;1;2;2;2;2;2;1;2;2;2;2;2;1;2;2;2;2;1;2;2;2;2;6;0;6;32000;"03";"03";"04";;;"03";5333,33;"01";"01";"01";;;"01";218;2;4;3;0;0;0
"TQRMNORTQHMOKUCDEGIBJ00648142";2020;3;1;1;41;"N";12;214;1;;3;1;;4;1;1;1;;1;1;1;1;2;2;2;3;3;2;0;1;1;1;2;0;2;0;1;;2;;1;1;2;2;2;2;2;1;2;2;2;2;2;2;2;1;2;2;1;1;2;2;2;6;1;5;98000;"09";"09";"10";;;"09";16333,33;"05";"05";"06";;;"06";221;2;0;1;3;4;0
"TQRMNORTRHMOKUCDEGIBJ00648079";2020;3;1;1;41;"N";12;214;1;;3;1;;4;1;1;1;;1;1;1;1;2;2;2;3;2;2;0;1;1;1;2;0;2;0;1;;2;;1;1;1;2;2;2;2;1;2;2;2;2;2;2;2;1;1;2;1;1;2;2;2;3;0;3;69000;"07";"08";"08";;;"08";23000;"07";"07";"08";;;"07";242;1;2;3;0;0;0
"TQRMNORTSHMOKUCDEGIBJ00642173";2020;3;1;1;41;"N";12;208;1;;4;1;;4;1;1;1;;1;1;1;1;2;2;2;4;3;2;0;1;1;1;2;0;2;0;1;;2;;1;1;2;2;2;2;2;1;2;2;2;2;2;2;2;1;1;2;1;2;2;2;2;3;0;3;52700;"06";"06";"07";;;"07";17566,67;"05";"05";"06";;;"06";223;1;2;98;0;0;0
"TQRMNOPTQHJOLOCDEGIBJ00657709";2020;3;1;1;41;"N";12;211;1;;4;1;;4;1;1;1;;1;1;1;1;2;2;2;4;3;2;0;1;2;2;2;0;2;0;1;;2;;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;0;2;41800;"05";"05";"06";;;"05";20900;"06";"06";"07";;;"07";231;2;0;1;0;0;0
"TQRMNOPTRHJOLOCDEGIBJ00657710";2020;3;1;1;41;"N";12;327;1;;4;1;;4;1;1;1;;1;1;1;1;2;2;2;4;2;2;0;1;1;1;2;0;2;0;3;;2;;1;1;2;2;2;2;2;1;2;2;2;2;2;2;2;1;2;2;1;2;2;2;2;3;1;2;59700;"06";"07";"08";;;"07";19900;"06";"06";"07";;;"07";348;1;2;98;0;0;0
"TQRMNOPTTHJOLOCDEGIBJ00657743";2020;3;1;1;41;"N";12;327;1;;4;1;;4;1;1;1;;1;1;1;1;2;2;2;4;3;2;0;1;1;1;2;0;2;0;1;;2;;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;0;3;47000;"05";"05";"06";;;"06";15666,67;"05";"05";"06";;;"05";369;1;0;3;0;0;0
"TQRMNOPTUHJOLOCDEGIBJ00657712";2020;3;1;1;41;"N";12;231;1;;4;1;;4;1;1;1;;1;1;1;1;2;2;2;4;3;2;0;1;1;1;2;0;2;0;1;;2;;1;1;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;7;1;6;102700;"09";"09";"10";;;"09";14671,43;"04";"04";"05";;;"05";245;1;0;3;4;0;0
"TQRMNOQWXHJOLOCDEGIBJ00657713";2020;3;1;1;41;"N";12;196;1;;3;1;;4;1;1;1;;1;1;1;1;2;2;2;3;2;2;0;1;1;1;2;0;2;0;1;;2;;1;2;2;2;2;2;2;2;2;1;2;2;2;2;1;1;2;2;1;2;2;2;2;2;1;1;30000;"03";"03";"03";;;"03";15000;"04";"04";"06";;;"05";226;2;0;98;0;0;0
"TQRMNOQWYHJOLOCDEGIBJ00657714";2020;3;1;1;41;"N";12;231;1;;4;1;;4;1;1;1;;1;1;1;1;2;2;2;4;2;2;0;2;1;1;2;0;2;0;1;;2;;1;1;2;2;2;2;2;1;1;1;2;2;2;2;1;1;2;2;2;2;2;2;2;2;0;2;29500;"03";"03";"03";;;"03";14750;"04";"04";"05";;;"05";235;1;0;2;0;0;0
"TQRMNOPYRHJLLMCDEGJBF00657781";2020;3;1;1;43;"S";13;1014;2;;1;1;;9;1;1;1;;1;1;1;1;2;2;2;1;1;2;0;1;2;2;2;0;2;0;3;;1;;1;2;2;2;2;2;2;1;2;1;2;2;2;2;1;2;2;2;2;2;2;2;2;1;0;1;17000;"01";"01";"01";;;"01";17000;"05";"05";"05";;;"05";988;1;0;98;0;0;0
"TQRMNOSSWHLOLSCDEGJBF00642339";2020;3;1;1;43;"S";13;1662;2;;2;1;;2;1;1;1;;1;1;1;2;2;2;2;2;2;2;0;1;2;2;2;0;2;0;1;;2;;1;1;2;2;2;2;2;1;1;2;2;2;2;2;2;1;2;2;2;2;2;2;2;5;0;5;46000;"05";"05";"05";;;"06";9200;"03";"02";"02";;;"02";1799;1;0;98;0;0;0
"TQRMNORSRHMOKMCDEGJBF00642465";2020;3;1;1;43;"S";13;1300;1;;3;1;;2;1;1;1;;1;1;1;3;2;2;2;3;2;2;0;1;2;1;1;2;2;0;1;;2;;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;6;1;5;51000;"06";"06";"06";;;"06";8500;"02";"02";"02";;;"02";1395;2;3;98;0;0;0
"TQRMNOPXVHMOKNCDEGJBF00642308";2020;3;1;1;43;"S";13;1122;1;;2;2;;2;1;1;1;;1;1;1;2;2;2;2;2;1;2;0;1;1;1;2;0;2;0;1;;1;;1;2;1;1;2;2;2;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;25600;"03";"02";"03";;;"03";25600;"07";"07";"07";;;"07";1155;1;0;98;0;0;0
"TQRMNORQRHMOKNCDEGJBF00642361";2020;3;1;1;43;"S";13;1231;1;;2;1;;1;1;1;1;;1;1;1;2;2;2;2;2;2;2;0;1;2;2;2;0;2;0;1;;2;;1;1;2;2;2;2;2;1;1;2;2;2;2;2;2;1;2;2;1;2;2;2;2;4;1;3;26200;"03";"02";"03";;;"03";6550;"02";"01";"01";;;"01";1220;2;0;98;0;0;0
"TQRMNORQTHMOKNCDEGJBF00642446";2020;3;1;1;43;"S";13;985;1;;4;1;;1;1;1;1;;1;1;1;3;2;2;2;4;4;2;0;1;1;2;2;0;2;0;1;;2;;1;1;1;2;2;2;2;1;1;2;2;2;2;2;2;1;2;2;1;1;2;2;2;7;1;6;63300;"07";"07";"07";;;"08";9042,86;"03";"02";"02";;;"02";1105;3;2;98;0;0;0
"TQRMNOQYUHMOKPCDEGJBF00642286";2020;3;1;1;43;"S";13;1337;1;;3;1;;1;1;1;1;;1;1;1;2;2;2;2;2;1;2;0;1;2;1;2;0;2;0;1;;1;;2;1;1;2;2;2;2;1;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;0;2;23000;"02";"02";"02";;;"02";11500;"03";"03";"03";;;"03";1364;1;0;97;0;0;0
"TQRMNORPQHMOKPCDEGJBF00642476";2020;3;1;1;43;"S";13;1151;1;;3;1;;1;1;1;1;;1;1;1;2;2;2;2;3;1;2;0;1;1;1;2;0;2;0;1;;1;;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;2;2;2;2;2;0;2;53000;"06";"06";"06";;;"07";26500;"07";"07";"07";;;"08";1203;1;0;97;0;0;0
"TQRMNOPSUHMNKQCDEGJBF00642429";2020;3;1;1;43;"S";13;833;1;;6;1;;2;2;1;1;;1;1;1;2;2;2;2;6;1;1;2;1;2;2;2;0;2;0;1;;2;;1;2;1;2;2;2;2;1;1;1;2;2;2;2;2;1;2;2;1;2;2;2;2;2;0;2;45000;"05";"05";"05";;;"05";22500;"06";"07";"06";;;"07";915;97;0;97;0;0;0
"TQRMNOPSVHMNKQCDEGJBF00642355";2020;3;1;1;43;"S";13;671;1;;4;1;;2;2;1;1;;1;1;1;2;2;2;2;4;2;2;0;1;1;1;2;0;2;0;1;;2;;1;1;1;2;2;2;2;1;2;2;2;2;2;2;2;1;2;2;1;1;2;2;2;6;0;6;164000;"10";"10";"10";;;"10";27333,33;"07";"08";"07";;;"08";724;2;3;98;0;0;0
"TQRMNOPSXHMNKQCDEGJBF00642503";2020;3;1;1;43;"S";13;536;1;;6;2;;2;2;1;1;;1;1;1;2;2;1;2;6;4;2;0;1;1;2;2;0;2;0;1;;2;;1;1;2;2;2;2;2;1;1;2;2;2;2;2;2;2;2;1;2;2;2;2;2;5;3;2;38600;"04";"04";"04";;;"04";7720;"02";"02";"02";;;"02";503;5;0;6;7;0;0
"TQRMNOPSYHMNKQCDEGJBF00642287";2020;3;1;1;43;"S";13;577;1;;3;1;;2;2;1;1;;1;1;1;1;2;1;2;3;1;2;0;1;2;1;2;0;2;0;1;;2;;1;2;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;33000;"03";"03";"03";;;"04";33000;"08";"09";"08";;;"09";557;1;0;98;0;0;0
"TQRMNORPSHMNKQCDEGJBF00642288";2020;3;1;1;43;"S";13;536;1;;4;2;;2;2;1;1;;1;1;1;2;2;1;2;4;3;2;0;1;2;1;2;0;2;0;8;;2;;1;1;1;2;2;2;2;1;2;2;2;2;2;2;2;1;2;1;1;2;2;2;2;3;0;3;35700;"04";"04";"04";;;"04";11900;"03";"03";"03";;;"03";528;1;0;98;0;0;0
"TQRMNOSUXHMNKQCDEGJBF00642433";2020;3;1;1;43;"S";13;577;1;;3;1;;2;2;1;1;;1;1;1;2;2;1;2;3;1;2;0;1;2;2;2;0;2;0;1;;2;;1;2;1;2;2;2;2;2;2;1;2;2;2;2;1;2;2;2;2;2;2;2;2;1;0;1;26000;"03";"02";"03";;;"03";26000;"07";"07";"07";;;"08";557;1;0;98;0;0;0
"TQRMNOPXTHLNKPCDEGJBF00636356";2020;3;1;1;43;"S";13;518;1;;4;1;;2;1;1;1;;1;1;1;2;2;2;2;4;4;2;0;1;1;2;2;0;2;0;1;;2;;1;1;1;1;2;2;2;1;1;2;2;2;2;2;2;2;2;2;1;2;2;2;2;4;0;4;51900;"06";"06";"06";;;"07";12975;"04";"04";"03";;;"04";591;97;0;98;0;0;0
"TQRMNOPYYHLNKPCDEGJBF00636456";2020;3;1;1;43;"S";13;548;1;;3;1;;2;1;1;1;;1;1;1;2;2;2;2;3;2;2;0;1;2;2;2;0;2;0;1;;2;;1;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;0;2;27500;"03";"03";"03";;;"03";13750;"04";"04";"04";;;"04";589;1;0;98;0;0;0
"TQRMNOTQRHMMKUCDEGJBF00642336";2020;3;1;1;43;"S";13;697;1;;3;1;;1;1;1;1;;1;1;2;2;2;2;2;3;1;2;0;1;1;2;2;0;2;0;1;;1;;1;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;55000;"06";"06";"06";;;"07";27500;"07";"08";"07";;;"08";719;1;2;98;0;0;0
"TQRMNOTQSHMMKUCDEGJBF00642384";2020;3;1;1;43;"S";13;794;1;;2;1;;1;1;1;1;;1;1;2;2;2;2;2;2;2;2;0;1;1;2;2;0;2;0;3;;1;;1;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;4;2;2;40000;"04";"04";"04";;;"05";10000;"03";"03";"02";;;"03";819;2;0;98;0;0;0
"TQRMNOTQTHMMKUCDEGJBF00642337";2020;3;51;1;43;"S";13;786;1;;3;1;;1;1;1;1;;1;1;2;2;2;2;2;0;0;0;0;0;0;0;0;0;0;0;0;;0;;0;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;33000;"03";"03";"03";;;"04";33000;"08";"09";"08";;;"09";829;1;0;98;0;0;0
"TQRMNOTQTHMMKUCDEGJBF00642337";2020;3;1;1;43;"S";13;750;1;;3;1;;1;1;1;1;;1;1;2;2;2;2;2;3;1;2;0;1;1;2;2;0;2;0;1;;1;;1;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;120000;"09";"10";"10";;;"10";120000;"10";"10";"10";;;"10";762;97;0;96;0;0;0
"TQRMNOPTWHMMLLCDEGJBF00642338";2020;3;1;1;43;"S";13;1781;1;;3;1;;1;1;1;1;;1;1;1;1;2;2;2;3;1;1;1;1;1;1;2;0;2;0;1;;1;;1;2;1;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;16000;"01";"01";"01";;;"01";16000;"05";"05";"04";;;"05";1810;1;0;98;0;0;0
"TQRMNOQYSHMMLLCDEGJBF00648282";2020;3;1;1;43;"S";13;2429;1;;4;1;;2;1;1;2;;1;1;1;1;2;2;2;4;3;2;0;1;1;2;2;0;2;0;1;;1;;1;1;2;2;2;2;2;1;2;2;2;2;2;2;2;1;1;2;1;1;2;2;2;5;1;4;100000;"09";"09";"09";;;"09";20000;"06";"06";"06";;;"06";2612;2;0;98;0;0;0
"TQRMNOQYTHMMLLCDEGJBF00642385";2020;3;1;1;43;"S";13;1683;1;;4;1;;1;1;1;1;;1;1;1;1;2;2;2;4;3;1;1;1;2;1;2;0;2;0;1;;1;;1;1;2;2;2;2;2;1;2;2;2;2;2;2;1;1;2;2;1;2;2;2;2;3;0;3;38000;"04";"04";"04";;;"04";12666,67;"04";"04";"03";;;"04";1702;1;0;3;0;0;0
"TQRMNOQYUHMMLLCDEGJBF00648235";2020;3;1;1;43;"S";13;1781;1;;3;1;;3;1;1;1;;1;1;1;1;2;2;2;3;1;2;0;1;2;1;2;0;2;0;1;;1;;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;0;2;35000;"04";"04";"04";;;"04";17500;"05";"05";"05";;;"05";1837;1;0;98;0;0;0
"TQRMNOQWYHLOKRCDEGJBF00636440";2020;3;1;1;43;"S";13;1263;1;;4;1;;2;1;1;1;;1;1;1;2;2;2;2;4;3;2;0;1;2;2;2;0;2;0;1;;1;;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;4;0;4;72000;"07";"08";"08";;;"08";18000;"05";"06";"05";;;"06";1431;1;0;98;0;0;0
"TQRMNOQSXHKOKNCDEGKDB00661276";2020;3;1;1;43;"N";14;75;1;;2;1;;4;2;1;1;;1;1;1;1;2;2;2;2;2;2;0;2;2;2;0;0;0;0;1;;2;;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;3;0;3;17500;"01";"01";"01";;;"01";5833,33;"02";"01";"01";;;"01";98;2;0;98;0;0;0
"TQRMNOQSQHKOKOCDEGKDB00661277";2020;3;1;1;43;"N";14;128;1;;4;2;;4;2;1;1;;1;1;1;3;2;2;2;4;4;2;0;2;2;2;0;0;0;0;1;;2;;1;1;2;2;2;2;2;1;1;2;2;2;2;2;2;1;2;1;1;2;2;2;2;6;2;4;0;"12";"12";"12";;;"12";0;"12";"12";"12";;;"12";0;1;0;2;3;0;0
"TQRMNOTRWHKOKOCDEGKDB00661278";2020;3;1;1;43;"N";14;128;1;;3;1;;4;1;1;1;;1;1;1;1;2;2;2;3;3;2;0;2;1;1;2;0;2;0;1;;2;;1;1;2;2;2;2;2;2;2;2;2;2;2;1;2;1;2;2;1;2;2;2;2;5;0;5;184500;"10";"10";"10";;;"10";36900;"09";"09";"09";;;"10";179;1;2;3;0;0;0
"TQRMNOTRXHKOKOCDEGKDB00661279";2020;3;1;1;43;"N";14;128;1;;2;1;;4;1;1;1;;1;1;1;1;2;2;2;2;2;2;0;2;2;1;2;0;2;0;1;;2;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;2;2;2;2;6;1;5;70000;"07";"08";"07";;;"08";11666,67;"03";"03";"03";;;"04";149;1;2;3;4;0;0
